ID fysisk,ID digital,benämning på data.kb.se,benämning (2) på data.kb.se,weburn pdf,tif master,tif master (2),reginaid
11309120,18036084,"18036084,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036084,"https://data.kb.se/datasets/2014/10/suecia/18036084,1.tif",,004095765
11309133,18036085,"18036085,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036085,"https://data.kb.se/datasets/2014/10/suecia/18036085,1.tif",,004095766
11309146,18036086,"18036086,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036086,"https://data.kb.se/datasets/2014/10/suecia/18036086,1.tif",,004095767
11309967,18036087,"18036087,1.tif","18036087,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036087,"https://data.kb.se/datasets/2014/10/suecia/18036087,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036087,2.tif",004095768
11310067,18036088,"18036088,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036088,"https://data.kb.se/datasets/2014/10/suecia/18036088,1.tif",,004095769
11310562,18036089,"18036089,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036089,"https://data.kb.se/datasets/2014/10/suecia/18036089,1.tif",,004095770
11310566,18036090,"18036090,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036090,"https://data.kb.se/datasets/2014/10/suecia/18036090,1.tif",,004095771
11310638,18036091,"18036091,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036091,"https://data.kb.se/datasets/2014/10/suecia/18036091,1.tif",,004095772
11310659,18036092,"18036092,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036092,"https://data.kb.se/datasets/2014/10/suecia/18036092,1.tif",,004095773
11310684,18036093,"18036093,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036093,"https://data.kb.se/datasets/2014/10/suecia/18036093,1.tif",,004095774
11310700,18036094,"18036094,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036094,"https://data.kb.se/datasets/2014/10/suecia/18036094,1.tif",,004095775
11310715,18036095,"18036095,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036095,"https://data.kb.se/datasets/2014/10/suecia/18036095,1.tif",,004095776
11310835,18036096,"18036096,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036096,"https://data.kb.se/datasets/2014/10/suecia/18036096,1.tif",,004095777
11310969,18036097,"18036097,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036097,"https://data.kb.se/datasets/2014/10/suecia/18036097,1.tif",,004095778
11311005,18036098,"18036098,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036098,"https://data.kb.se/datasets/2014/10/suecia/18036098,1.tif",,004095779
11311215,18036099,"18036099,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036099,"https://data.kb.se/datasets/2014/10/suecia/18036099,1.tif",,004095780
11311243,18036100,"18036100,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036100,"https://data.kb.se/datasets/2014/10/suecia/18036100,1.tif",,004095781
11311561,18036101,"18036101,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036101,"https://data.kb.se/datasets/2014/10/suecia/18036101,1.tif",,004095782
11311674,18036102,"18036102,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036102,"https://data.kb.se/datasets/2014/10/suecia/18036102,1.tif",,004095783
11311692,18036103,"18036103,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036103,"https://data.kb.se/datasets/2014/10/suecia/18036103,1.tif",,004095784
11311887,18036104,"18036104,1.tif","18036104,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036104,"https://data.kb.se/datasets/2014/10/suecia/18036104,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036104,2.tif",004095785
11312024,18036105,"18036105,1.tif","18036105,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036105,"https://data.kb.se/datasets/2014/10/suecia/18036105,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036105,2.tif",004095786
11312145,18036106,"18036106,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036106,"https://data.kb.se/datasets/2014/10/suecia/18036106,1.tif",,004095787
11312163,18036107,"18036107,1.tif","18036107,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036107,"https://data.kb.se/datasets/2014/10/suecia/18036107,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036107,2.tif",004095788
11312149,18036108,"18036108,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036108,"https://data.kb.se/datasets/2014/10/suecia/18036108,1.tif",,004095789
11312231,18036109,"18036109,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036109,"https://data.kb.se/datasets/2014/10/suecia/18036109,1.tif",,004095790
11312233,18036110,"18036110,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036110,"https://data.kb.se/datasets/2014/10/suecia/18036110,1.tif",,004095791
11312632,18036111,"18036111,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036111,"https://data.kb.se/datasets/2014/10/suecia/18036111,1.tif",,004095792
11312636,18036112,"18036112,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036112,"https://data.kb.se/datasets/2014/10/suecia/18036112,1.tif",,004095793
11312643,18036113,"18036113,1.tif","18036113,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036113,"https://data.kb.se/datasets/2014/10/suecia/18036113,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036113,2.tif",004095794
11312647,18036114,"18036114,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036114,"https://data.kb.se/datasets/2014/10/suecia/18036114,1.tif",,004095795
11312651,18036115,"18036115,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036115,"https://data.kb.se/datasets/2014/10/suecia/18036115,1.tif",,004095796
11312669,18036116,"18036116,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036116,"https://data.kb.se/datasets/2014/10/suecia/18036116,1.tif",,004095797
11312670,18036117,"18036117,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036117,"https://data.kb.se/datasets/2014/10/suecia/18036117,1.tif",,004095798
11312679,18036118,"18036118,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036118,"https://data.kb.se/datasets/2014/10/suecia/18036118,1.tif",,004095799
11314600,18036119,"18036119,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036119,"https://data.kb.se/datasets/2014/10/suecia/18036119,1.tif",,004095800
11314717,18036120,"18036120,1.tif","18036120,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036120,"https://data.kb.se/datasets/2014/10/suecia/18036120,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036120,2.tif",004095801
11314806,18036121,"18036121,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036121,"https://data.kb.se/datasets/2014/10/suecia/18036121,1.tif",,004095802
11314827,18036122,"18036122,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036122,"https://data.kb.se/datasets/2014/10/suecia/18036122,1.tif",,004095803
11314834,18036123,"18036123,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036123,"https://data.kb.se/datasets/2014/10/suecia/18036123,1.tif",,004095804
11314880,18036124,"18036124,1.tif","18036124,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036124,"https://data.kb.se/datasets/2014/10/suecia/18036124,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036124,2.tif",004095805
11315334,18036125,"18036125,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036125,"https://data.kb.se/datasets/2014/10/suecia/18036125,1.tif",,004095806
11315367,18036126,"18036126,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036126,"https://data.kb.se/datasets/2014/10/suecia/18036126,1.tif",,004095807
11315384,18036127,"18036127,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036127,"https://data.kb.se/datasets/2014/10/suecia/18036127,1.tif",,004095808
11315390,18036128,"18036128,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036128,"https://data.kb.se/datasets/2014/10/suecia/18036128,1.tif",,004095809
11316764,18036129,"18036129,1.tif","18036129,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036129,"https://data.kb.se/datasets/2014/10/suecia/18036129,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036129,2.tif",004095810
11316803,18036130,"18036130,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036130,"https://data.kb.se/datasets/2014/10/suecia/18036130,1.tif",,004095811
11316865,18036131,"18036131,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036131,"https://data.kb.se/datasets/2014/10/suecia/18036131,1.tif",,004095812
11316872,18036132,"18036132,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036132,"https://data.kb.se/datasets/2014/10/suecia/18036132,1.tif",,004095813
11316890,18036133,"18036133,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036133,"https://data.kb.se/datasets/2014/10/suecia/18036133,1.tif",,004095814
11316919,18036134,"18036134,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036134,"https://data.kb.se/datasets/2014/10/suecia/18036134,1.tif",,004095815
11316929,18036135,"18036135,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036135,"https://data.kb.se/datasets/2014/10/suecia/18036135,1.tif",,004095816
11316936,18036136,"18036136,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036136,"https://data.kb.se/datasets/2014/10/suecia/18036136,1.tif",,004095817
11316834,18036137,"18036137,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036137,"https://data.kb.se/datasets/2014/10/suecia/18036137,1.tif",,004095818
11317126,18036138,"18036138,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036138,"https://data.kb.se/datasets/2014/10/suecia/18036138,1.tif",,004095819
11317175,18036139,"18036139,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036139,"https://data.kb.se/datasets/2014/10/suecia/18036139,1.tif",,004095820
11319414,18036140,"18036140,1.tif","18036140,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036140,"https://data.kb.se/datasets/2014/10/suecia/18036140,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036140,2.tif",004095821
11319421,18036141,"18036141,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036141,"https://data.kb.se/datasets/2014/10/suecia/18036141,1.tif",,004095822
11319458,18036142,"18036142,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036142,"https://data.kb.se/datasets/2014/10/suecia/18036142,1.tif",,004095823
11319479,18036143,"18036143,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036143,"https://data.kb.se/datasets/2014/10/suecia/18036143,1.tif",,004095824
11320605,18036144,"18036144,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036144,"https://data.kb.se/datasets/2014/10/suecia/18036144,1.tif",,004095825
11321017,18036145,"18036145,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036145,"https://data.kb.se/datasets/2014/10/suecia/18036145,1.tif",,004095826
11321020,18036146,"18036146,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036146,"https://data.kb.se/datasets/2014/10/suecia/18036146,1.tif",,004095827
11321035,18036147,"18036147,1.tif","18036147,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036147,"https://data.kb.se/datasets/2014/10/suecia/18036147,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036147,2.tif",004095828
11321342,18036148,"18036148,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036148,"https://data.kb.se/datasets/2014/10/suecia/18036148,1.tif",,004095829
11321361,18036149,"18036149,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036149,"https://data.kb.se/datasets/2014/10/suecia/18036149,1.tif",,004095830
11321368,18036150,"18036150,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036150,"https://data.kb.se/datasets/2014/10/suecia/18036150,1.tif",,004095831
11321514,18036151,"18036151,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036151,"https://data.kb.se/datasets/2014/10/suecia/18036151,1.tif",,004095832
11321538,18036152,"18036152,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036152,"https://data.kb.se/datasets/2014/10/suecia/18036152,1.tif",,004095833
11322356,18036153,"18036153,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036153,"https://data.kb.se/datasets/2014/10/suecia/18036153,1.tif",,004095834
11323215,18036154,"18036154,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036154,"https://data.kb.se/datasets/2014/10/suecia/18036154,1.tif",,004095835
11323504,18036155,"18036155,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036155,"https://data.kb.se/datasets/2014/10/suecia/18036155,1.tif",,004095836
11324763,18036156,"18036156,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036156,"https://data.kb.se/datasets/2014/10/suecia/18036156,1.tif",,004095837
11324773,18036157,"18036157,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036157,"https://data.kb.se/datasets/2014/10/suecia/18036157,1.tif",,004095838
11324802,18036158,"18036158,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036158,"https://data.kb.se/datasets/2014/10/suecia/18036158,1.tif",,004095839
11325625,18036159,"18036159,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036159,"https://data.kb.se/datasets/2014/10/suecia/18036159,1.tif",,004095840
11325641,18036160,"18036160,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036160,"https://data.kb.se/datasets/2014/10/suecia/18036160,1.tif",,004095841
11325653,18036161,"18036161,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036161,"https://data.kb.se/datasets/2014/10/suecia/18036161,1.tif",,004095842
11325675,18036162,"18036162,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036162,"https://data.kb.se/datasets/2014/10/suecia/18036162,1.tif",,004095843
11325725,18036163,"18036163,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036163,"https://data.kb.se/datasets/2014/10/suecia/18036163,1.tif",,004095844
11328737,18036164,"18036164,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036164,"https://data.kb.se/datasets/2014/10/suecia/18036164,1.tif",,004095845
11329008,18036166,"18036166,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036166,"https://data.kb.se/datasets/2014/10/suecia/18036166,1.tif",,004095846
11329024,18036167,"18036167,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036167,"https://data.kb.se/datasets/2014/10/suecia/18036167,1.tif",,004095847
11329098,18036168,"18036168,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036168,"https://data.kb.se/datasets/2014/10/suecia/18036168,1.tif",,004095848
11329106,18036169,"18036169,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036169,"https://data.kb.se/datasets/2014/10/suecia/18036169,1.tif",,004095849
11329112,18036170,"18036170,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036170,"https://data.kb.se/datasets/2014/10/suecia/18036170,1.tif",,004095850
11329076,18036171,"18036171,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036171,"https://data.kb.se/datasets/2014/10/suecia/18036171,1.tif",,004095851
11331267,18036172,"18036172,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036172,"https://data.kb.se/datasets/2014/10/suecia/18036172,1.tif",,004095852
11331289,18036173,"18036173,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036173,"https://data.kb.se/datasets/2014/10/suecia/18036173,1.tif",,004095853
11331309,18036174,"18036174,1.tif","18036174,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036174,"https://data.kb.se/datasets/2014/10/suecia/18036174,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036174,2.tif",004095854
11331337,18036175,"18036175,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036175,"https://data.kb.se/datasets/2014/10/suecia/18036175,1.tif",,004095855
11331343,18036176,"18036176,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036176,"https://data.kb.se/datasets/2014/10/suecia/18036176,1.tif",,004095856
11336142,18036177,"18036177,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036177,"https://data.kb.se/datasets/2014/10/suecia/18036177,1.tif",,004095857
11336176,18036178,"18036178,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036178,"https://data.kb.se/datasets/2014/10/suecia/18036178,1.tif",,004095858
11336185,18036179,"18036179,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036179,"https://data.kb.se/datasets/2014/10/suecia/18036179,1.tif",,004095859
11336675,18036180,"18036180,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036180,"https://data.kb.se/datasets/2014/10/suecia/18036180,1.tif",,004095860
11336714,18036181,"18036181,1.tif","18036181,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036181,"https://data.kb.se/datasets/2014/10/suecia/18036181,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036181,2.tif",004095861
11337087,18036182,"18036182,1.tif","18036182,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036182,"https://data.kb.se/datasets/2014/10/suecia/18036182,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036182,2.tif",004095862
11337128,18036183,"18036183,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036183,"https://data.kb.se/datasets/2014/10/suecia/18036183,1.tif",,004095863
11337175,18036184,"18036184,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036184,"https://data.kb.se/datasets/2014/10/suecia/18036184,1.tif",,004095864
11337204,18036185,"18036185,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036185,"https://data.kb.se/datasets/2014/10/suecia/18036185,1.tif",,004095865
11344280,18036186,"18036186,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036186,"https://data.kb.se/datasets/2014/10/suecia/18036186,1.tif",,004095866
11344750,18036187,"18036187,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036187,"https://data.kb.se/datasets/2014/10/suecia/18036187,1.tif",,004095867
11344763,18036188,"18036188,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036188,"https://data.kb.se/datasets/2014/10/suecia/18036188,1.tif",,004095868
11355194,18036189,"18036189,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036189,"https://data.kb.se/datasets/2014/10/suecia/18036189,1.tif",,004095869
11355261,18036190,"18036190,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036190,"https://data.kb.se/datasets/2014/10/suecia/18036190,1.tif",,004095870
11355304,18036191,"18036191,1.tif","18036191,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036191,"https://data.kb.se/datasets/2014/10/suecia/18036191,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036191,2.tif",004095871
11355441,18036192,"18036192,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036192,"https://data.kb.se/datasets/2014/10/suecia/18036192,1.tif",,004095872
11355477,18036193,"18036193,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036193,"https://data.kb.se/datasets/2014/10/suecia/18036193,1.tif",,004095873
11355523,18036194,"18036194,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036194,"https://data.kb.se/datasets/2014/10/suecia/18036194,1.tif",,004095874
11355584,18036195,"18036195,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036195,"https://data.kb.se/datasets/2014/10/suecia/18036195,1.tif",,004095875
11355987,18036196,"18036196,1.tif","18036196,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036196,"https://data.kb.se/datasets/2014/10/suecia/18036196,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036196,2.tif",004095876
11356176,18036197,"18036197,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036197,"https://data.kb.se/datasets/2014/10/suecia/18036197,1.tif",,004095877
11356193,18036198,"18036198,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036198,"https://data.kb.se/datasets/2014/10/suecia/18036198,1.tif",,004095878
11356551,18036199,"18036199,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036199,"https://data.kb.se/datasets/2014/10/suecia/18036199,1.tif",,004095879
11356685,18036200,"18036200,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036200,"https://data.kb.se/datasets/2014/10/suecia/18036200,1.tif",,004095880
11356697,18036201,"18036201,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036201,"https://data.kb.se/datasets/2014/10/suecia/18036201,1.tif",,004095881
11361193,18036202,"18036202,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036202,"https://data.kb.se/datasets/2014/10/suecia/18036202,1.tif",,004095882
11361197,18036203,"18036203,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036203,"https://data.kb.se/datasets/2014/10/suecia/18036203,1.tif",,004095883
11361228,18036204,"18036204,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036204,"https://data.kb.se/datasets/2014/10/suecia/18036204,1.tif",,004095884
11361327,18036205,"18036205,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036205,"https://data.kb.se/datasets/2014/10/suecia/18036205,1.tif",,004095885
11362617,18036206,"18036206,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036206,"https://data.kb.se/datasets/2014/10/suecia/18036206,1.tif",,004095886
11362643,18036207,"18036207,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036207,"https://data.kb.se/datasets/2014/10/suecia/18036207,1.tif",,004095887
11362655,18036208,"18036208,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036208,"https://data.kb.se/datasets/2014/10/suecia/18036208,1.tif",,004095888
11362731,18036209,"18036209,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036209,"https://data.kb.se/datasets/2014/10/suecia/18036209,1.tif",,004095889
11362778,18036210,"18036210,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036210,"https://data.kb.se/datasets/2014/10/suecia/18036210,1.tif",,004095890
11362904,18036211,"18036211,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036211,"https://data.kb.se/datasets/2014/10/suecia/18036211,1.tif",,004095891
11362918,18036212,"18036212,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036212,"https://data.kb.se/datasets/2014/10/suecia/18036212,1.tif",,004095892
11363038,18036213,"18036213,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036213,"https://data.kb.se/datasets/2014/10/suecia/18036213,1.tif",,004095893
11363112,18036214,"18036214,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036214,"https://data.kb.se/datasets/2014/10/suecia/18036214,1.tif",,004095894
11363138,18036215,"18036215,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036215,"https://data.kb.se/datasets/2014/10/suecia/18036215,1.tif",,004095895
11363148,18036216,"18036216,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036216,"https://data.kb.se/datasets/2014/10/suecia/18036216,1.tif",,004095896
11363176,18036217,"18036217,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036217,"https://data.kb.se/datasets/2014/10/suecia/18036217,1.tif",,004095897
11363182,18036218,"18036218,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036218,"https://data.kb.se/datasets/2014/10/suecia/18036218,1.tif",,004095898
11363631,18036219,"18036219,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036219,"https://data.kb.se/datasets/2014/10/suecia/18036219,1.tif",,004095899
11363654,18036220,"18036220,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036220,"https://data.kb.se/datasets/2014/10/suecia/18036220,1.tif",,004095900
11363729,18036221,"18036221,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036221,"https://data.kb.se/datasets/2014/10/suecia/18036221,1.tif",,004095901
11363759,18036222,"18036222,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036222,"https://data.kb.se/datasets/2014/10/suecia/18036222,1.tif",,004095902
11363769,18036223,"18036223,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036223,"https://data.kb.se/datasets/2014/10/suecia/18036223,1.tif",,004095903
11363998,18036224,"18036224,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036224,"https://data.kb.se/datasets/2014/10/suecia/18036224,1.tif",,004095904
11364120,18036225,"18036225,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036225,"https://data.kb.se/datasets/2014/10/suecia/18036225,1.tif",,004095905
11364136,18036226,"18036226,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036226,"https://data.kb.se/datasets/2014/10/suecia/18036226,1.tif",,004095906
11364139,18036227,"18036227,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036227,"https://data.kb.se/datasets/2014/10/suecia/18036227,1.tif",,004095907
