LibrisCN_elekt;LibrisID_elekt;Status;url;epub;Omslagsbild
;n11w727clkr5h6p9;LinkHld;https://litteraturbanken.se/författare/CarlénO/titlar/NyOchNedan/info;;
;cqqtg85097s4vd7f;LinkHld;https://litteraturbanken.se/författare/CösterF/titlar/Myosotis/info;;
;5jk7pzs73k8jnk60;LinkHld;https://litteraturbanken.se/författare/FeilitzenO/titlar/Tomtebolycka/info;;
;hvvqdjspfrp08dt4;LinkHld;https://litteraturbanken.se/författare/CygnæusF/titlar/Skaldestycken3/info;;
;7llgswtj5kczgm4k;LinkHld;https://litteraturbanken.se/författare/CarlénO/titlar/SkiftandeBlad1/info;;
;7llgsjgw5pz7trr9;LinkHld;https://litteraturbanken.se/författare/CarlénO/titlar/KungEriksGästabud/info;;
;7llp1hgv503zdbf3;LinkHld;https://litteraturbanken.se/författare/EichhornC/titlar/Prinsessan/info;;
;7lm9q8t05pnh314q;LinkHld;https://litteraturbanken.se/författare/FagerlundGW/titlar/DrakenOchDessOffer/info;;
;v78xcl3lshdxk6mj;LinkHld;https://litteraturbanken.se/författare/FahlcrantzAM/titlar/HumoristiskaBerättelser/info;;
;3gfh4l3m142rh5vh;LinkHld;https://litteraturbanken.se/författare/BrobergFA/titlar/Repertoar/info;;
;s52nj6zzqv6bzlw5;LinkHld;https://litteraturbanken.se/författare/BjurstenH/titlar/Öfversigt2/info;;
;s56v8n4cqclt9zx2;LinkHld;https://litteraturbanken.se/författare/Eugénie/titlar/SvenskaPrinsessor/info;;
;kxwvnzqfhkzptqr4;LinkHld;https://litteraturbanken.se/författare/BraunWvon/titlar/Borup/info;;
;jwv6kjnmgtl6dh4k;LinkHld;https://litteraturbanken.se/författare/BäckströmE/titlar/Sånger/info;;
;8mlw1jf6677hn0zz;LinkHld;https://litteraturbanken.se/författare/BruniusL/titlar/EnMystification/info;;
;q336g848nnsddnvn;LinkHld;https://litteraturbanken.se/författare/EbersteinCC/titlar/Bispen/info;;
;hvvz7xtff8xfn623;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/DenGamleGårdsdrängen/info;;
;gts4g93ndtxn96cc;LinkHld;https://litteraturbanken.se/författare/BäckströmE/titlar/Skaldeförsök/info;;
;n11w8gt7lh595g2s;LinkHld;https://litteraturbanken.se/författare/CarlénO/titlar/TullgarnsSlott/info;;
;9nnr653d7fqhpr68;LinkHld;https://litteraturbanken.se/författare/EnerothO/titlar/PsychesBön/info;;
;hvwk1rzff6mzgpd9;LinkHld;https://litteraturbanken.se/författare/FalkmanC/titlar/FrimurarensFosterson/info;;
;3h93x2mn13xph2tz;LinkHld;https://litteraturbanken.se/författare/EkebladKJ/titlar/DiktarensBazar1878/info;;
;2fg4jk280dd0shtk;LinkHld;https://litteraturbanken.se/författare/EssenG/titlar/Folkungaätten3/info;;
;3ggl1r5x1lkw2h8g;LinkHld;https://litteraturbanken.se/författare/EssenG/titlar/Alvastra/info;;
;bppk1szk82xxz5hh;LinkHld;https://litteraturbanken.se/författare/ChronwallJH/titlar/HumoristiskaDikter/info;;
;fsrqg6p3c26rh0n4;LinkHld;https://litteraturbanken.se/författare/BolanderS/titlar/Israeliten/info;;
;5jhk5lc63zsqn7fr;LinkHld;https://litteraturbanken.se/författare/BredbergHW/titlar/Fallfrukt/info;;
;r432wvrhp7bjp98f;LinkHld;https://litteraturbanken.se/författare/BraunWvon/titlar/Z/info;;
;jww0q6p0grp94nb2;LinkHld;https://litteraturbanken.se/författare/DehnI/titlar/EttMinnesblad/info;;
;r447xww5p8f03wht;LinkHld;https://litteraturbanken.se/författare/DalmanH/titlar/Minnen/info;;
;7llg1rqn5ql4qxtb;LinkHld;https://litteraturbanken.se/författare/CollinAZ/titlar/Tidsfördrif/info;;
;4hhcrkld2v795xqg;LinkHld;https://litteraturbanken.se/författare/CederbladA/titlar/Dikter/info;;
22550027;;LinkHld;https://litteraturbanken.se/författare/BörjessonJ/titlar/SolenSjunker/info;;
;n114f1d7ljslh7h4;LinkHld;https://litteraturbanken.se/författare/EichhornC/titlar/Dikter/info;;
;kxgs9m5th49n86gc;LinkHld;https://litteraturbanken.se/författare/AhlbergL/titlar/TillUngdomen/info;;
;x96sl3chvxr4xww9;LinkHld;https://litteraturbanken.se/författare/BibergJF/titlar/EttOrd/info;;
;m00v8hhtkm87fnt5;LinkHld;https://litteraturbanken.se/författare/CederqvistA/titlar/JudensDotter/info;;
;t654wzx7r0hm1604;LinkHld;https://litteraturbanken.se/författare/BolanderS/titlar/Julklapp/info;;
;n109jhf4lpkkmn7t;LinkHld;https://litteraturbanken.se/författare/BäckmanW/titlar/Murgrönan/info;;
;gtcsr0ghdxbtzfgk;LinkHld;https://litteraturbanken.se/författare/AlmkvistJA/titlar/Tilltugg/info;;
;x98krr41vj5gvtll;LinkHld;https://litteraturbanken.se/författare/BäckmanW/titlar/GröntUnderSnön/info;;
;jwvxkrmsgn64q5qw;LinkHld;https://litteraturbanken.se/författare/BremerF/titlar/NyaTeckningar10/info;;
;kxgwwdxvhhn431mc;LinkHld;https://litteraturbanken.se/författare/ArmfeltGJP/titlar/MålarensHustru/info;;
;p3p82gdhm7zz1j11;LinkHld;https://litteraturbanken.se/författare/ModinV/titlar/Dikter/info;;
;s5phz68hq3js2xlz;LinkHld;https://litteraturbanken.se/författare/GustafssonR/titlar/NyaSagor2/info;;
;1df3ls9tz7q603mh;LinkHld;https://litteraturbanken.se/författare/FlodmanA/titlar/BladUrMinPraktik/info;;
;n1kccl9jlbh538wk;LinkHld;https://litteraturbanken.se/författare/GödeckePA/titlar/SaganOmSigrid/info;;
;8n7rkkkq631whbx9;LinkHld;https://litteraturbanken.se/författare/LénströmCJ/titlar/GustafIIAdolf/info;;
;l0kzpffmjpjg81zt;LinkHld;https://litteraturbanken.se/författare/Kiellman-GöransonJA/titlar/EnRöst/info;;
;s6r597f8q77k9711;LinkHld;https://litteraturbanken.se/författare/Kiellman-GöransonJA/titlar/SvenskaLynnen1/info;;
;crcxrz1p9q3nl5l3;LinkHld;https://litteraturbanken.se/författare/MörnerHV/titlar/RösterUrGrafven/info;;
;kzjx35sdh3mgzkgk;LinkHld;https://litteraturbanken.se/författare/Kiellman-GöransonJA/titlar/SvenskaLynnen4/info;;
;7m6lx2gm5r0wjd9r;LinkHld;https://litteraturbanken.se/författare/KræmerARvon/titlar/BrutnaToner/info;;
;t7sk3l3vrv3r0kh3;LinkHld;https://litteraturbanken.se/författare/LjungbergEdvard/titlar/Wasspipan/info;;
;p3n6030rmtf2ntvd;LinkHld;https://litteraturbanken.se/författare/LénströmCJ/titlar/Pastoral/info;;
;xbwnbp3pvj1lskgt;LinkHld;https://litteraturbanken.se/författare/LysanderO/titlar/Rallbusarne/info;;
;ftmktq0dcwrbv9qp;LinkHld;https://litteraturbanken.se/författare/MattssonS/titlar/Dikter1858/info;;
;t7s9h4tqrkjg5ght;LinkHld;https://litteraturbanken.se/författare/LénströmCJ/titlar/EnSjäl/info;;
;s6tnbtpvqk5kmt5x;LinkHld;https://litteraturbanken.se/författare/OldbergAFN/titlar/GamlaNäfrar/info;;
;v8t7lc76s2gl55ls;LinkHld;https://litteraturbanken.se/författare/KrookA/titlar/Elfdrottningens/info;;
;s6tn5s0vq82m16x1;LinkHld;https://litteraturbanken.se/författare/NybomJ/titlar/Sebastopol/info;;
;3h4zccn11rt842x7;LinkHld;https://litteraturbanken.se/författare/NyblomCR/titlar/VidUpsala/info;;
10805358;;LinkHld;https://litteraturbanken.se/författare/PabanAT/titlar/KonungOscar/info;;
;m1m62txqkl6vnh5r;LinkHld;https://litteraturbanken.se/författare/NilssonK/titlar/MuntraFolklifsbilder/info;;
;s6r86zmpqqqc53v2;LinkHld;https://litteraturbanken.se/författare/LagusG/titlar/Baco/info;;
;p3n2bv37m4g424wp;LinkHld;https://litteraturbanken.se/författare/KochR/titlar/Drottninghus/info;;
;n2nv5dksl5gcr272;LinkHld;https://litteraturbanken.se/författare/MellinGH/titlar/EttFörsök1/info;;
;jxh8zq7hg2f9qm46;LinkHld;https://litteraturbanken.se/författare/MalmströmKR/titlar/Dikter1879/info;;
22660739;;LinkHld;https://litteraturbanken.se/författare/IngeliusAG/titlar/Guvernanten/info;;
;jwfctrrdgxf99v76;LinkHld;https://litteraturbanken.se/författare/HolmströmCFA/titlar/Skaldeförsök/info;;
;zbvp2tngw0hhdskd;LinkHld;https://litteraturbanken.se/författare/HebbeW/titlar/Lycksökarne/info;;
;9n6n8qpm784226l1;LinkHld;https://litteraturbanken.se/författare/FryxellO/titlar/NattOchDag/info;;
;jxj30rtgg552d0jx;LinkHld;https://litteraturbanken.se/författare/NonnenE/titlar/Rubinringen/info;;
;dsdlwbglb3m40wmz;LinkHld;https://litteraturbanken.se/författare/MellinGH/titlar/SamladeDikter/info;;
;s6rj0wjlqg352gq4;LinkHld;https://litteraturbanken.se/författare/LindhT/titlar/KonungBirger/info;;
;dr97lq1hb2wlt0nx;LinkHld;https://litteraturbanken.se/författare/HedlundSA/titlar/EnEpisod/info;;
;zbxsm7r0w88hjkq8;LinkHld;https://litteraturbanken.se/författare/WallénNJ/titlar/DetTillämnadeBröllopet/info;;
;t6sp1s0dr2d2vt7j;LinkHld;https://litteraturbanken.se/författare/StålbergW/titlar/TreNoveller/info;;
22548894;;LinkHld;https://litteraturbanken.se/författare/AtterlingCH/titlar/Falluckan/info;;
;kxk1h3xdhk3q2scc;LinkHld;https://litteraturbanken.se/författare/SvedeliusWE/titlar/TalVidFilosofieDoktorspromotionen/info;;
;4h4l2tmf2b7qqs8d;LinkHld;https://litteraturbanken.se/författare/ModinJE/titlar/SvenskLäsebokFörElementarläroverken1/info;;
;w8vrxp27tm7hx83z;LinkHld;https://litteraturbanken.se/författare/TibellCC/titlar/BibelnsQvinnor/info;;
;gtgwz5bvdxp5md00;LinkHld;https://litteraturbanken.se/författare/SprengtportenJW/titlar/VittraTidsfördrif/info;;
;kxk1j4j5hv2r648m;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/FosterländskaSånger/info;;
;fsfwkqx2cvjrw0dv;LinkHld;https://litteraturbanken.se/författare/RosendahlCG/titlar/Ainamo/info;;
;1d1h41j3z6bn21dz;LinkHld;https://litteraturbanken.se/författare/StrandbergCVA/titlar/TillUpsalaStudentcorps/info;;
;n1nmgwvnltwlbkpb;LinkHld;https://litteraturbanken.se/författare/MallanderGR/titlar/GladaBitar/info;;
;8m9jdhm86vfkrjtd;LinkHld;https://litteraturbanken.se/författare/GeijerstamG/titlar/StorKlasOchLillKlas/info;;
;5j416vn03v5g9s2v;LinkHld;https://litteraturbanken.se/författare/HallmanA/titlar/FörrOchNu/info;;
;s5slfczqqlc66bt7;LinkHld;https://litteraturbanken.se/författare/LundinAnders/titlar/Lefnadsteckningar/info;;
;bmqwwg1m8nmn3pdp;LinkHld;https://litteraturbanken.se/författare/VikströmA/titlar/HerrÅkeOchStoltsEllen/info;;
;drc8jmm0bv2cxt7s;LinkHld;https://litteraturbanken.se/författare/TopeliusZ/titlar/LäsningFörBarn2/info;;
;0c0slnd1x16b8hn2;LinkHld;https://litteraturbanken.se/författare/WidmarkPF/titlar/Helsoknoppar/info;;
;s5s8x9jnqgzdq998;LinkHld;https://litteraturbanken.se/författare/BarthelsonF/titlar/Spegelbilder/info;;
;s5s76z9sqjjjhrgh;LinkHld;https://litteraturbanken.se/författare/LindbladEW/titlar/FosterländskaMinnen/info;;
;t6t85xjlrhz11dbw;LinkHld;https://litteraturbanken.se/författare/CygnæusF/titlar/Skaldestycken-2-1/info;;
;x9xd2r1xv72c6nls;LinkHld;https://litteraturbanken.se/författare/KræmerARvon/titlar/Dikter/info;;
;kxk0ccfxhddqf9kl;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/SveaPoetisktAlbum/info;;
;4h5d8v6d2cbmstg9;LinkHld;https://litteraturbanken.se/författare/HöijerJL/titlar/VidFyrisStrand/info;;
;x9xqhzg0vk57zbw0;LinkHld;https://litteraturbanken.se/författare/HasselbergS/titlar/Sånger/info;;
;9nbkfzrn7qgprlb6;LinkHld;https://litteraturbanken.se/författare/BörkI/titlar/ValeteTheatren/info;;
;2f2vrvxl0dnbg365;LinkHld;https://litteraturbanken.se/författare/BothénG/titlar/HvemVillSkratta/info;;
;9n9r8mdw7gt3873z;LinkHld;https://litteraturbanken.se/författare/AhlgrenssonF/titlar/Krafs2/info;;
11590740;;LinkHld;https://litteraturbanken.se/författare/HedbergF/titlar/Dikter/info;;
;fsfwmfffcjzm3vxn;LinkHld;https://litteraturbanken.se/författare/BlomgrenEG/titlar/Sulma/info;;
;v7w40g2hs5zm5pht;LinkHld;https://litteraturbanken.se/författare/BerndtsonF/titlar/DeTreGåtorna/info;;
;hvhx0c0gfckr26f8;LinkHld;https://litteraturbanken.se/författare/OdelA/titlar/MalcomSinclairsVisa/info;;
;jwj0pnzxg4k60dnc;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/JulböckerFörSnällaGossarOchFlickor1/info;;
;m0m3lsndkq9t874b;LinkHld;https://litteraturbanken.se/författare/BäckströmE/titlar/DramatiskaStudier/info;;
;1d1tlkczz7l3hb2n;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/Fjällrosen/info;;
;5j5m8bmp3hwqlbz8;LinkHld;https://litteraturbanken.se/författare/RoosAB/titlar/KorsetOchKronan/info;;
;2f3b6g1z0xrv9fmp;LinkHld;https://litteraturbanken.se/författare/SjöbeckP/titlar/Rimförsök/info;;
;6k31pkzv45xk4dzx;LinkHld;https://litteraturbanken.se/författare/JahnssonEF/titlar/RådmannensDotter/info;;
;crbqf8r39njfqnrc;LinkHld;https://litteraturbanken.se/författare/Kiellman-GöransonJA/titlar/Alvina/info;;
;p3n2vsdpmwl7f2rj;LinkHld;https://litteraturbanken.se/författare/Kiellman-GöransonJA/titlar/Kryddkramhandlarne/info;;
;bq861qx78xs1hf80;LinkHld;https://litteraturbanken.se/författare/JuringiusSM/titlar/EnkansPenning/info;;
;bq92q74m89bb7wrv;LinkHld;https://litteraturbanken.se/författare/MalmG/titlar/NågraSåpbubblor/info;;
;kxg9qs59h05n20xc;LinkHld;https://litteraturbanken.se/författare/HedbergF/titlar/SvartPåHvitt3/info;;
;m0jvdr7pktllt5hb;LinkHld;https://litteraturbanken.se/författare/AhlstrandJE/titlar/AxelOchZelma/info;;
;4j3hpmcm2chznwbw;LinkHld;https://litteraturbanken.se/författare/RedwitzO/titlar/WalterOchAmarant/info;;
;xbwdgnpdv4pf7ln6;LinkHld;https://litteraturbanken.se/författare/LannerstjernaJM/titlar/Vitterhetsarbeten/info;;
;5k4mtwkn30p28wsr;LinkHld;https://litteraturbanken.se/författare/LénströmCJ/titlar/DeFyraStånden1/info;;
;p2lxgzz5mn82pmvm;LinkHld;https://litteraturbanken.se/författare/AhlstrandJE/titlar/DeSkönaBlommorna/info;;
;8m53p8mj64rgpqxn;LinkHld;https://litteraturbanken.se/författare/HöökenbergKEV/titlar/TaflorUrLifwet/info;;
;lzhf2nfrj311l9v0;LinkHld;https://litteraturbanken.se/författare/IdequistAP/titlar/EnBlick/info;;
;w8s4pxfmt3dm4bw8;LinkHld;https://litteraturbanken.se/författare/AhlstrandJE/titlar/Skaldestycken/info;;
;9n64lmv77qddzxxv;LinkHld;https://litteraturbanken.se/författare/HolmströmCFA/titlar/VårOchBlommor/info;;
;r5pmgkn6p16l25p9;LinkHld;https://litteraturbanken.se/författare/JuringiusSM/titlar/MiaOchAlma/info;;
;v8sskdnts6mk5mxv;LinkHld;https://litteraturbanken.se/författare/JohansonPJ/titlar/AxFrånEgenÅker/info;;
;9p7tj7wz727p3wqm;LinkHld;https://litteraturbanken.se/författare/JohansonPJ/titlar/GladaSånger/info;;
;s5p45bzhq70070sm;LinkHld;https://litteraturbanken.se/författare/BolanderS/titlar/Gunstlingarne/info;;
;ftc3p6bgccwhml27;LinkHld;https://litteraturbanken.se/författare/JohanssonJohannes/titlar/PoetiskaFörsök/info;;
;ftf0tfh2cb02b1vm;LinkHld;https://litteraturbanken.se/författare/MunckRosenschöldNR/titlar/Stockholmskor/info;;
;bqh098f18p59spp3;LinkHld;https://litteraturbanken.se/författare/PfeifferS/titlar/PåSöder/info;;
;9n64t41m7qtgc6jv;LinkHld;https://litteraturbanken.se/författare/JanzonG/titlar/Grenljuset/info;;
;s6rj2pscqpshf3nf;LinkHld;https://litteraturbanken.se/författare/LjunggrenCA/titlar/ArbeteÄrÄra/info;;
;jxhw5b5hgl9rdpf9;LinkHld;https://litteraturbanken.se/författare/KræmerL/titlar/Fantasiklängväxter/info;;
;0cwt8znmxwssd25v;LinkHld;https://litteraturbanken.se/författare/HofstenJC/titlar/SolskenOchStrömoln/info;;
;v8tknx29s9lf038t;LinkHld;https://litteraturbanken.se/författare/LindbäckO/titlar/Sånger1876/info;;
;kzjxbmrhh9bkpvx0;LinkHld;https://litteraturbanken.se/författare/KrookA/titlar/Lifsbilder/info;;
;5k4j868m3plrw4zk;LinkHld;https://litteraturbanken.se/författare/Kiellman-GöransonJA/titlar/DeBegge/info;;
;hwfcbjjrfvnrxmtw;LinkHld;https://litteraturbanken.se/författare/KarlXV/titlar/EnSamling/info;;
;jwfr72tfgtvqtvf1;LinkHld;https://litteraturbanken.se/författare/AfzeliusAA/titlar/SwenskaFolketsSagohäfder-09-01-02/info;;
;4j2sf7222n20srf3;LinkHld;https://litteraturbanken.se/författare/JohanssonStrickert/titlar/Malmöhistorier/info;;
;xbw9h992v7ld3mtv;LinkHld;https://litteraturbanken.se/författare/Kiellman-GöransonJA/titlar/SåGårDetTill/info;;
;zcxbp74wwq90xp4l;LinkHld;https://litteraturbanken.se/författare/KræmerARvon/titlar/Sydfrukter/info;;
;4h1cs1z12r6vnh0r;LinkHld;https://litteraturbanken.se/författare/AfzeliusAA/titlar/SwenskaFolketsSagohäfder-09-01-01/info;;
;jwfr7ztbgl3kvzjt;LinkHld;https://litteraturbanken.se/författare/AfzeliusAA/titlar/SwenskaFolketsSagohäfder-08-03-01/info;;
;0dzchjptx5kg683l;LinkHld;https://litteraturbanken.se/författare/Kiellman-GöransonJA/titlar/SvenskaLynnen2/info;;
;6k31dmdz40nzmbkl;LinkHld;https://litteraturbanken.se/författare/HedlundSA/titlar/LasseStolts/info;;
;r5q496clpb2wvq91;LinkHld;https://litteraturbanken.se/författare/Kiellman-GöransonJA/titlar/SvenskaLynnen3/info;;
;dr9m25vdb4lg8fnj;LinkHld;https://litteraturbanken.se/författare/AfzeliusAJ/titlar/Småplock/info;;
;crcxn9279x46njxl;LinkHld;https://litteraturbanken.se/författare/MeyerPJ/titlar/Stockholmsskizzer4/info;;
;w9vm60q3tvjlvs5r;LinkHld;https://litteraturbanken.se/författare/LjungstedtA/titlar/SoldatenBlå/info;;
;ftf0p6bhcxf3sb77;LinkHld;https://litteraturbanken.se/författare/MeyerPJ/titlar/Stockholmsskizzer2/info;;
;kzkr1mt5htlfrvwc;LinkHld;https://litteraturbanken.se/författare/MellinGH/titlar/NågraNya/info;;
;s6sc2n1wqtf3l2k4;LinkHld;https://litteraturbanken.se/författare/MeyerPJ/titlar/Stockholmsskizzer3/info;;
;t7rpn55qr51h694z;LinkHld;https://litteraturbanken.se/författare/KarlXV/titlar/PoetiskaStunder/info;;
;bq9pz9vt8gw7t0tk;LinkHld;https://litteraturbanken.se/författare/KnösT/titlar/Dikter2/info;;
;zcxfb2vsw7vv8289;LinkHld;https://litteraturbanken.se/författare/KröningssvärdCG/titlar/RolfKrake/info;;
;zbv9fnjrwwwc9b9q;LinkHld;https://litteraturbanken.se/författare/DammJ/titlar/SkånskaFrälsebönder/info;;
;kxg87562h1nzqrmx;LinkHld;https://litteraturbanken.se/författare/GyllenhaalM/titlar/VidJulbrasan/info;;
;zcxp9mx4wj2g0ndt;LinkHld;https://litteraturbanken.se/författare/LundinC/titlar/GamlaKort/info;;
;p3pw6j81m0pbt2k1;LinkHld;https://litteraturbanken.se/författare/MellinGH/titlar/Skildringar2/info;;
;8nn9n8076htc8jk5;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/BilderUrStockholmslifvet/info;;
;5kk77krb3j0rj3h4;LinkHld;https://litteraturbanken.se/författare/RandelinW/titlar/Alku/info;;
;w8qlcv4zt6qq1ww7;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/EnUnderligDödskalle/info;;
;r55d2wn1pkdlrs5n;LinkHld;https://litteraturbanken.se/författare/LewenhauptC/titlar/FrånRiddarsalen/info;;
;dr8k5jfnb8xq5rdw;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/Carolina/info;;
;dr73q3g1bsz0ngn8;LinkHld;https://litteraturbanken.se/författare/KrookHS/titlar/Nemesis/info;;
;7l3mt53n5txf55vc;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/Pilgrimsfärder/info;;
;8m4ngzg36lvzl2w2;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/KristnaLärans/info;;
;4h0jbgtk20jbd72m;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/Komminister/info;;
;kxfz5vfrhqtz3p4f;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/SergelsMästerstycken/info;;
;cq6pqlp79hksqmf2;LinkHld;https://litteraturbanken.se/författare/RidderstadCF/titlar/FritzVonDerLanken/info;;
;jwcvp1dxgmwgdcqt;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/KonungErikXIV/info;;
;hvvrj4p2f7fdmkc5;LinkHld;https://litteraturbanken.se/författare/SöderhjelmA/titlar/TjuguSmåDikter/info;;
;4hp9xm2p2pccwxgd;LinkHld;https://litteraturbanken.se/författare/SöderhjelmA/titlar/VägenTillFriheten/info;;
22549021;;LinkHld;https://litteraturbanken.se/författare/WigströmE/titlar/FörFyrtioÅrSedan/info;;
;jwhdp3pdgk88f6sh;LinkHld;https://litteraturbanken.se/författare/KellmodinF/titlar/JulgåfvaTillMinaSubskribenter/info;;
;5j40s3t53g3tbg8w;LinkHld;https://litteraturbanken.se/författare/KellmodinF/titlar/ViveLaFrance/info;;
;kxjd6lhrh4z37b7l;LinkHld;https://litteraturbanken.se/författare/LönnbeckGF/titlar/Dikter/info;;
;nx948qzclxq0q3tn;LinkHld;https://litteraturbanken.se/författare/TenggrenJF/titlar/Poemer/info;;
;9n85g2bb7qxkxkjh;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/NågraMinnesblommor/info;;
;2dv4159s0rzk2xq9;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/IllustreradHumoristiskLandtbrukskalender1871/info;;
;0bs2xvjgxhk0cq55;LinkHld;https://litteraturbanken.se/författare/NoreenEA/titlar/PoetiskaFörsök/info;;
;x9ws1kfgvfgstw18;LinkHld;https://litteraturbanken.se/författare/ArvidsonB/titlar/VisorOchRim/info;;
;lzkf5lk5jhsh1qsd;LinkHld;https://litteraturbanken.se/författare/LöfvingC/titlar/NordiskaSkymningssagor/info;;
;kxjfp88lhn3crspd;LinkHld;https://litteraturbanken.se/författare/HanselliP/titlar/UrEnSamlaresPapper1/info;;
;8m8qg6vb6bg97mc8;LinkHld;https://litteraturbanken.se/författare/TopeliusZ/titlar/LäsningFörBarn4/info;;
;m0lg7ws5kvhsm3c2;LinkHld;https://litteraturbanken.se/författare/EkebohmD/titlar/BrutnaLjudFrånEnOstämdLyra/info;;
;7l8l4hn35w3n1qv0;LinkHld;https://litteraturbanken.se/författare/StarbäckCG/titlar/SkarpskyttensUngdomserindringer/info;;
;jvblgjzwglsh2z2v;LinkHld;https://litteraturbanken.se/författare/LundströmI/titlar/LitetAfHvarje/info;;
;9m3b6vg37wtdv1vj;LinkHld;https://litteraturbanken.se/författare/SöderströmCEA/titlar/ArachneOchPenelope/info;;
;2dv41qns0czk4l8q;LinkHld;https://litteraturbanken.se/författare/SandbergF/titlar/SmåskolansLäsebok/info;;
;w8wpg6nrt4hknjxq;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/DenPlikttrognaSystern/info;;
;6k52dhm94qps5phd;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/GustafVasaOchDalmasen/info;;
;drc70kpxb7dw729r;LinkHld;https://litteraturbanken.se/författare/ErikssonEW/titlar/EttLyckligtSamhälle/info;;
;bpbsfkmj8b54zb3s;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/TänkerDuAttGiftaDig/info;;
;q2jspg45nm2t0bzk;LinkHld;https://litteraturbanken.se/författare/HedlundH/titlar/Elfvalek/info;;
;gtf9328bd03v62sp;LinkHld;https://litteraturbanken.se/författare/PehrssonJ/titlar/Muntergöken/info;;
;3fw52h6k1b661h5n;LinkHld;https://litteraturbanken.se/författare/StrussenfeltU/titlar/Barnhemmet/info;;
;2f1x71pv0rk32qsj;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/BröllopetPåAirismaa/info;;
;kxjfqwr1hl63zh6f;LinkHld;https://litteraturbanken.se/författare/KellmodinF/titlar/NordisktSkandinavisktSjölif/info;;
;3g2xqkg51wzd2kwn;LinkHld;https://litteraturbanken.se/författare/ChronwallJH/titlar/FödelsegratulationsVersar/info;;
;r3ktq022pgrdvqb8;LinkHld;https://litteraturbanken.se/författare/BjörksténE/titlar/NågraMinnen/info;;
;t6t85s5lr6vbq7c1;LinkHld;https://litteraturbanken.se/författare/InbergFL/titlar/Daggdroppar/info;;
;v7v9pnz4sq8ff7r5;LinkHld;https://litteraturbanken.se/författare/HedbergF/titlar/DenStummeBrodern/info;;
;fsd9rlcxc0r1l707;LinkHld;https://litteraturbanken.se/författare/BeckmanE/titlar/Sånger/info;;
;6k6n4p774mt75nrx;LinkHld;https://litteraturbanken.se/författare/BibergJF/titlar/Pingstliljorna/info;;
;1d10sq9czkgdr3q1;LinkHld;https://litteraturbanken.se/författare/JohanssonJ/titlar/PåLedigaStunder/info;;
;jwjhbjpkgw1p5nlk;LinkHld;https://litteraturbanken.se/författare/FuruhjelmM/titlar/SmåstyckenPåProsaOchVers/info;;
;fqs84mcmcjvnb67t;LinkHld;https://litteraturbanken.se/författare/PihlströmK/titlar/Dikter/info;;
;4h4kwb5523dnh5qb;LinkHld;https://litteraturbanken.se/författare/RydströmC/titlar/PoetiskaSnedsprång/info;;
;kxk1mgcjhsbclcb0;LinkHld;https://litteraturbanken.se/författare/LundequistS/titlar/VärendsflickansVisa/info;;
;v6kjpm58sxd5b71g;LinkHld;https://litteraturbanken.se/författare/CarlénJG/titlar/SamladeDikter/info;;
;s5rn0vrsqr917nxn;LinkHld;https://litteraturbanken.se/författare/WetterberghCA/titlar/SmåTaflorMedText/info;;
;v7v9mn16s2vc50qx;LinkHld;https://litteraturbanken.se/författare/FeukL/titlar/MinnenFrånCarlskrona/info;;
;0c0f9w7sx3fk3kcn;LinkHld;https://litteraturbanken.se/författare/LindebergAxel/titlar/Profryttaren/info;;
;zbxt05w9w9z2nwjs;LinkHld;https://litteraturbanken.se/författare/HallbäckH/titlar/OlofTyste/info;;
;n1mjzh7hlmqntqmz;LinkHld;https://litteraturbanken.se/författare/Anonym/titlar/Rivalerna/info;;
;q3pl2ts7ntptb12z;LinkHld;https://litteraturbanken.se/författare/BorgströmFL/titlar/BerättelseÖfverEnResaIWermland/info;;
;t6tsllzkrqm6vghb;LinkHld;https://litteraturbanken.se/författare/PatersonE/titlar/Sjöstjernan/info;;
;hvgcndklfl01sgc3;LinkHld;https://litteraturbanken.se/författare/SanderF/titlar/Dikter/info;;
;7l7nlrg25vfm192j;LinkHld;https://litteraturbanken.se/författare/ThomassonP/titlar/FredrikDenFörsteOchÖstgöten/info;;
;s5s8q50nqwql7vph;LinkHld;https://litteraturbanken.se/författare/LundinAnders/titlar/MinnenFrånHembygden/info;;
