instance_digital	sameAsIdentifier_digital	localEntityControlNumber_digital	marcDisplayText_digital	instance_physical	sameAsIdentifier_physical	localEntityControlNumber_physical	marcDisplayText_physical
9tm300jm13wr7gf	22447729	17422375	Orginalversion:	h1t3030t0vqsblz	17422375	22447729	Digitaliserad version:
bvn410vn4ht1rtw	22446200	17449982	Orginalversion:	q82b8bx22fs9bkx	17449982	22446200	Digitaliserad version:
fzr744wr30c0d0s	22447043	16776599	Orginalversion:	m5z6b9lz4t1t41p	16776599	22447043	Digitaliserad version:
l4x5w5gx3v28r9d	17259808	10459796	Orginalversion	j1ttf7tv331mkfn	10459796	17259808	Digitaliserad version
l4x8nlvx3brvdg0	19512868	806844	Originalversion	gzrcfn8s52b3k7h	806844	19512868	Digitaliserad version
m5z7wz6z3dv82kw	18036239	11365201	Originalversion:	p711pz112s0c3ft	11365201	18036239	Digitaliserad version:
r93kggb35tl04p4	22447113	17287176	Orginalversion:	vd6g6f560j65c1t	17287176	22447113	Digitaliserad version:
tc5ld6d55v3h84g	21520115	1622486	Originalversion:	j1tgjxlv4dqtwmc	1622486	21520115	Digitaliserad version:
zh9f1c8959wctfg	14636679	1486149	Originalversion:	zg8wsbk92m2z76v	1486149	14636679	Digitaliserad version:
zh9f6vl95l0s46l	14784579	2389146	Originalversion	vc5tsns63fztmb0	2389146	14784579	Digitaliserad version
0jbsppkb1qrdrmf	22447120	17163313	Orginalversion:	3mfn83rf314vhq4	17163313	22447120	Digitaliserad version:
7rk1xwfk37wlkmg	22446797	17347753	Orginalversion:	3mfphxpf25l3fxx	17347753	22446797	Digitaliserad version:
8sl2zzdl25kg06k	22447638	17220272	Orginalversion:	q829ztp24j4mb3t	17220272	22447638	Digitaliserad version:
bvn4107n5d4kmf1	22446530	17229660	Orginalversion:	n607x4201mrw2js	17229660	22446530	Digitaliserad version:
j2vx27nv2v0rgtl	12592646	1585284	Orginalversion:	gzrddh6s2t2dfv1	1585284	12592646	Digitaliserad version:
k3wc88gw4q25dhj	22447437	16958246	Orginalversion:	j2v3gxbv1vsws09	16958246	22447437	Digitaliserad version:
q82jfdf2007pkh7	22446332	17393897	Orginalversion:	7rktpr3k34689x2	17393897	22446332	Digitaliserad version:
zh9cp9m90p5s96j	12744309	3151516	Orginalversion:	6ph6276j1b6wtsx	3151516	12744309	Digitaliserad version:
zh9qvl790rh4jzp	21797949	17214219	Originalversion:	zh9j6t694p5khsq	17214219	21797949	Digitaliserad version:
1kcp4pnc3xqhxrt	19530281	392244	Originalversion:	gzrcx9ls19pgv1s	392244	19530281	Digitaliserad version:
1kctqqnc4fn0lh5	22447181	17220553	Orginalversion:	3mfnb6cf320t2kn	17220553	22447181	Digitaliserad version:
4ngx4tkg1th378s	22690004	17869246	Orginalversion:	6qjs7b7j4dt712z	17869246	22690004	Digitaliserad version:
4ngxttpg1ptzcbb	22447124	16507768	Orginalversion:	l4x5z9vx2bmjpsg	16507768	22447124	Digitaliserad version:
bvn4b1cn10v25mf	22690550	17963807	Orginalversion:	7rktdvbk2sjv144	17963807	22690550	Digitaliserad version:
q82jnrz22f7x3zd	22645712	22524163	Originalversion	3mfwwm8f5b010d6	22524163	22645712	Digitaliserad version
r93c135307p1t9v	18036063	11305488	Originalversion:	8sll697l1jj0x69	11305488	18036063	Digitaliserad version:
tc57k5950vptp8m	12744125	3061314	Orginalversion:	gzrg757s23n9199	3061314	12744125	Digitaliserad version:
vd67q2762wq8ggq	12065436	12065437	Originalversion:	wf78r38705k2rd0	12065437	12065436	Digitaliserad version:
xg8qmlr8440f3qj	22446458	17389387	Orginalversion:	wf7hc8r74rhnjf4	17389387	22446458	Digitaliserad version:
1kctthdc06899xw	22521641	8075728	Originalversion:	l3wsk1xx4m78ssv	8075728	22521641	Digitaliserad version:
fzrsn1jr51hd8p6	12346913	1662591	Originalversion:	cvn9d80p43w7fpv	1662591	12346913	Digitaliserad version:
h1t9114t14lphfj	22307695	1601600	Originalversion:	btm89z6n358g7bx	1601600	22307695	Digitaliserad version:
1kct1rxc3vhf7tw	22691321	8496283	Originalversion	3ldbk3qf3dcvp3x	8496283	22691321	Digitaliserad version:
fzrtwf9r0n45vt6	12546503	3094910	Orginalversion:	btmb48fn56x40tk	3094910	12546503	Digitaliserad version:
cwpr2bwp3q1bkt8	12734301	1640484	Orginalversion:	gzrdgjjs07lz0jq	1640484	12734301	Digitaliserad version:
r93krfw347r7qms	22689723	17605707	Orginalversion:	k3w59xrw0z7bxwb	17605707	22689723	Digitaliserad version:
zh9rq2g91wx1ff4	22511859	2422399	Originalversion:	9sl88b5m13gmpps	2422399	22511859	Digitaliserad version:
m5z83jgz5nt2j87	18213779	7265978	Originalversion	xf73wck81937dwp	7265978	18213779	Digitaliserad version
sb443dt41qwv2x7	11590834	2085879	Orginalversion:	zg8xjjx95gqn60m	2085879	11590834	Digitaliserad version:
0jbn9t4b2jm11cl	19697230	141963	Originalversion:	r82mxbt31f2zck8	141963	19697230	Digitaliserad version:
7rk04w7k5dwtblq	21798617	17125702	Originalversion:	dxqzj08q1dr7cx7	17125702	21798617	Digitaliserad version:
tc5mthk51586x0h	22689365	17534248	Orginalversion:	l4x67bdx3pp6145	17534248	22689365	Digitaliserad version:
vd6k6vb62qz98hz	19728126	14714776	Orginalversion	6qjnbh8j2hk63f6	14714776	19728126	Digitaliserad version
xg89slg8455r00v	12051188	12051190	Originalversion:	0jbcvnjb3q7c0x1	12051190	12051188	Digitaliserad version:
1kctqqhc0slwtqm	22447031	16861800	Orginalversion:	n607ghb00s9sftr	16861800	22447031	Digitaliserad version:
bvnrgs5n3lz0dn6	13882070	2426860	Originalversion	0h9zz6tb1rsht8w	2426860	13882070	Digitaliserad version
0jbrwp4b5v3fkr8	21799630	17731462	Originalversion:	dxq08fbq09fqvt0	17731462	21799630	Digitaliserad version:
k3wxf5fw0d0v1r0	12049707	12041804	Originalversion:	4nghzf7g1lp8tfn	12041804	12049707	Digitaliserad version:
vd6nvkg651pzlgh	22690146	17756959	Orginalversion:	9tmw68km3x25395	17756959	22690146	Digitaliserad version:
n60fgxc04zcjbqg	21733530	1612384	Originalversion	s93qrtn42h0tg9l	1612384	21733530	Digitaliserad version
g0s8g5zs0ph3v67	22690074	17750604	Orginalversion:	g0s2c6ns33534vv	17750604	22690074	Digitaliserad version:
0jbs0p0b1n8vcpz	22690510	18098340	Orginalversion:	n609098005mng7f	18098340	22690510	Digitaliserad version:
4ngxttgg4x56fn8	22446914	17151874	Orginalversion:	sb4czcr43zzgn1f	17151874	22446914	Digitaliserad version:
5phqgp8h504xmtb	17259105	10272229	Orginalversion	9sllz26m34h112m	10272229	17259105	Digitaliserad version
6qj06v9j5rh2zck	22689706	17597880	Orginalversion:	n608cr601zhr0ps	17597880	22689706	Digitaliserad version:
6qj06vhj1964hqb	22689886	17623865	Orginalversion:	tc5fkw754kc5vgw	17623865	22689886	Digitaliserad version:
bvn43d9n35tlgh5	22511390	1586069	Originalversion:	m4xkkp7z35f0gw0	1586069	22511390	Digitaliserad version:
k3wc874w2lnklqt	22446237	17503104	Orginalversion:	g0s221ns0fvwf02	17503104	22446237	Digitaliserad version:
0jbspnhb39tq2x2	22446160	17444836	Orginalversion:	6qjsqmnj2vvnjxv	17444836	22446160	Digitaliserad version:
5phvh5xh4wmdzqx	19728405	10505581	Orginalversion	p600n3w11q0dvhf	10505581	19728405	Digitaliserad version
cwp5c2bp5nc9mfd	22690491	17964957	Orginalversion:	k3w5q8xw3k2d5pk	17964957	22690491	Digitaliserad version:
zh9rznd941zj4l1	22689999	17869424	Orginalversion:	4ngq58cg2v3qpfm	17869424	22689999	Digitaliserad version:
dxq6d3hq3rln974	22690612	17918348	Orginalversion:	xg8j1wj85b2jtc7	17918348	22690612	Digitaliserad version:
r93kh3835k8vzp6	22464153	2326919	Originalversion:	m4xlh4dz2ck110h	2326919	22464153	Digitaliserad version:
5phrfhth4104nmp	18036315	11440633	Originalversion:	3mff647f5dncvzn	11440633	18036315	Digitaliserad version:
9tm390sm2r74b0h	22690069	17734379	Orginalversion:	m5z7hrsz42t4wv0	17734379	22690069	Digitaliserad version:
j2v7q8jv165f5wf	20423426	1582572	Originalversion:	2kc000sd37kpgvw	1582572	20423426	Digitaliserad version:
m5z8lwzz33vm3qq	18628229	7266204	Originalversion	gzrmfwbs26qx0g0	7266204	18628229	Digitaliserad version
0jbk9h8b2jvd0j5	17258350	10484349	Orginalversion	zg88wlk9406zt8g	10484349	17258350	Digitaliserad version
xg8qxmm82lbj8vg	22690238	17852810	Orginalversion:	bvnxcv3n4lxvhs6	17852810	22690238	Digitaliserad version:
h1t966lt0dqpgpn	22447615	15650738	Orginalversion:	xg8f7wz85q5wj3c	15650738	22447615	Digitaliserad version:
sb45nhf40xtdb6d	12052174	12052176	Originalversion:	vd67qkh64kwtjw2	12052176	12052174	Digitaliserad version:
3mfw3svf4p11k1x	22690303	17803179	Orginalversion:	zh9kxnl93htbh9j	17803179	22690303	Digitaliserad version:
9tmrjw8m25mxts9	14776789	7260091	Originalversion	p60vmws15b4ddzv	7260091	14776789	Digitaliserad version
vd6nvk565lq1dz4	22690776	17985849	Orginalversion:	zh9k5fk9290dsgb	17985849	22690776	Digitaliserad version:
6qj06wcj5ffhjx4	22690666	18034248	Orginalversion:	8slvhjml051b1zk	18034248	22690666	Digitaliserad version:
h1t75crt58ptnsj	20805265	1660557	Originalversion	k2vhldxw23z6qmx	1660557	20805265	Digitaliserad version
p71hpdx11cn31x3	22690711	18046044	Orginalversion:	g0s2q5xs0gpwnm3	18046044	22690711	Digitaliserad version:
vd6g46m65tqx4m3	18036396	11565588	Originalversion:	8slljx7l0m4j5jm	11565588	18036396	Digitaliserad version:
6qj06wgj4jwrdbx	22690756	18042072	Orginalversion:	2ldnbl4d212jgw2	18042072	22690756	Digitaliserad version:
tc5mtj251bvgxgb	22690715	18039462	Orginalversion:	2ldnbh7d0sbxq6x	18039462	22690715	Digitaliserad version:
0jbs0plb105v659	22690150	17729841	Orginalversion:	cwpz7bhp207dj4f	17729841	22690150	Digitaliserad version:
9tmzc9km4q3823h	19512859	810493	Originalversion	3ld03fzf5946kxh	810493	19512859	Digitaliserad version
7rk1xwvk3bs8z82	22446287	17411199	Orginalversion:	zh9kf42959qv4nx	17411199	22446287	Digitaliserad version:
vd6llpz64h42zgk	20858196	2739679	Originalversion:	9sl9n3pm4hgj1z6	2739679	20858196	Digitaliserad version:
vd6nkk3635qmtqr	22447716	17202604	Orginalversion:	sb4c184444tm3dv	17202604	22447716	Digitaliserad version:
xg89skz85cxvvcd	12050738	12050735	Originalversion:	tc56pgv53d8mlwt	12050735	12050738	Digitaliserad version:
0jbfq5hb14fsjnf	13576660	615225	Originalversion	5ng2w82h58khhw7	615225	13576660	Digitaliserad version
0jbgzf0b4kd5jp9	14556310	8210431	Originalversion	p60wt3q1256vhkp	8210431	14556310	Digitaliserad version
3mfjt78f407g8tq	13576363	1428790	Originalversion	0h9xq7vb0c1jblr	1428790	13576363	Digitaliserad version
dxqr8lhq25157rq	12066112	12066113	Originalversion:	fzrs9mjr0xfh2hs	12066113	12066112	Digitaliserad version:
j2vwdrtv0xg1tvj	12067196	12067197	Originalversion:	k3wxfsvw251w5l6	12067197	12067196	Digitaliserad version:
q823lbd2280brtf	12049502	12041775	Originalversion:	5phj0g7h2p5n16v	12041775	12049502	Digitaliserad version:
vd6nvj064m36l17	22689726	17601390	Orginalversion:	n608cw305g132ww	17601390	22689726	Digitaliserad version:
zh9rnnt94pc9h7z	22447389	16245985	Orginalversion:	h1t1jjwt4qj7fw2	16245985	22447389	Digitaliserad version:
zh9rzmz92f9frrm	22689609	17565995	Orginalversion:	tc5fhqx50hrl5gf	17565995	22689609	Digitaliserad version:
zh9rznk91q3ft7n	22690149	17724418	Orginalversion:	l4x6gcpx3vd49mh	17724418	22690149	Digitaliserad version:
p71gldv153g2vrd	21799651	17544358	Originalversion:	l4x67pmx07pvpr1	17544358	21799651	Digitaliserad version:
bvnr098n045z9qj	13517660	1368268	Originalversion	l3wj8l6x2q5r685	1368268	13517660	Digitaliserad version
q8220wh20tzfdps	11578892	11578888	Originalversion:	l4xxvrbx525rr7m	11578888	11578892	Digitaliserad version:
g0s8g6cs4fq1vbr	22691334	8550294	Originalversion	gzrp0g3s199x7pg	8550294	22691334	Digitaliserad version:
2ldsttsd2n36k9r	20883072	20014612	Orginalversion:	dxq3305q229rlq4	20014612	20883072	Digitaliserad version:
dxq632wq2cl79ff	22446172	17506224	Orginalversion:	g0s2254s0fh2rq7	17506224	22446172	Digitaliserad version:
g0s89zxs15kfnlc	22549644	2932955	Originalversion:	tb4tfr050kvv7x1	2932955	22549644	Digitaliserad version:
h1t966kt4fx34hj	22447585	16970576	Orginalversion:	j2v3gd1v4gslns8	16970576	22447585	Digitaliserad version:
h1tzrzft3wvkj5p	14800165	9955832	Orginalversion	q7100s324dwr37g	9955832	14800165	Digitaliserad version
7rkz13nk158597f	20912507	19370424	Originalversion:	g0s4c6gs0481js1	19370424	20912507	Digitaliserad version:
0jbs0pkb29prz28	22690120	17756656	Orginalversion:	6qjs354j13qcm6m	17756656	22690120	Digitaliserad version:
l4xdl8lx12fkmg5	22689628	17576969	Orginalversion:	m5z79xwz46fh331	17576969	22689628	Digitaliserad version:
6qj0v83j34tjzth	22430326	3113985	Originalversion:	5ng50sgh0sx0r3g	3113985	22430326	Digitaliserad version:
7rkpb8gk11v83rb	14680727	8210163	Originalversion	r82zw5h34nnt817	8210163	14680727	Digitaliserad version
9tm3002m02t4qdc	22447309	17152552	Orginalversion:	dxqzk03q2h6f3mm	17152552	22447309	Digitaliserad version:
vd6k6v860nc19qn	19728066	13616062	Orginalversion	dxqt60nq4th0mbz	13616062	19728066	Digitaliserad version
xg8qwrs819xt4kr	22666988	1780024	Originalversion:	s93qz1x45pdhh0s	1780024	22666988	Digitaliserad version:
h1t967xt0kbwvgm	22447915	15123661	Orginalversion:	p716c5311h832m3	15123661	22447915	Digitaliserad version:
p712f9b12bn3k2h	11941471	11941465	Originalversion:	h1tv733t2qz50rp	11941465	11941471	Digitaliserad version:
tc5mjl652s5dc45	22448735	2882215	Originalversion	h0sh1k8t4prpkxj	2882215	22448735	Digitaliserad version
1kcpkwcc5tr4jtt	19076411	7653031	Originalversion	p60w4gd14v38lwj	7653031	19076411	Digitaliserad version
2ldvrr4d4z4497j	22447572	15997783	Orginalversion:	3mfmtxqf0t0s1pt	15997783	22447572	Digitaliserad version:
3mfw3r3f3d5bp38	22689613	17562944	Orginalversion:	4ngqsxtg1nt8cz5	17562944	22689613	Digitaliserad version:
8sl28zdl2prbh4l	22690638	18036985	Orginalversion:	h1t3rvwt2mfqvvd	18036985	22690638	Digitaliserad version:
cwp5223p4h6t11x	22447281	17038308	Orginalversion:	8slt9m1l53ld0hr	17038308	22447281	Digitaliserad version:
cwptxpzp06qgcxc	14229261	10584	Originalversion:	gzrbg5js2m9bc08	10584	14229261	Digitaliserad version:
k3wbgqjw34pt3zg	21812097	840124	Originalversion:	s93pt7l41z6g6v4	840124	21812097	Digitaliserad version:
m5z879xz37249wh	18315899	1660723	Originalversion	3ld14xnf0hvdm5x	1660723	18315899	Digitaliserad version
r93kk46328hzcbt	22518993	9188191	Originalversion	p60z1b411p4rdtn	9188191	22518993	Digitaliserad version
bvnswn0n0lx6qsl	14229320	4112511	Originalversion:	cvndf04p3300jbh	4112511	14229320	Digitaliserad version:
n60c1dp0018lh3l	19748430	14705405	Originalversion	tc59zsh51cvbb93	14705405	19748430	Digitaliserad version
h1t6v7lt1hqh9mx	19748515	2519868	Originalversion	8rk7cwfl3gqcq7n	2519868	19748515	Digitaliserad version
bvn0kmhn2dgl87g	19655870	2428712	Originalversion	q71pp0m20500m06	2428712	19655870	Digitaliserad version
cwp4prpp38q2bkf	21331821	21329141	Originalversion:	1kcrbbdc120btdt	21329141	21331821	Digitaliserad version:
1kcsxptc159sjqr	21798431	17385135	Originalversion:	5phrlc9h364wfd7	17385135	21798431	Digitaliserad version:
1kcsxpxc10bbqmc	21798521	17827614	Originalversion:	g0s2g27s1h24kc5	17827614	21798521	Digitaliserad version:
bvn411xn0wnxnz1	22447160	16621982	Orginalversion:	q8297nx24nkvll6	16621982	22447160	Digitaliserad version:
g0szw0bs10mqtbl	14936904	7261839	Originalversion	zg84w7093s6m3cr	7261839	14936904	Digitaliserad version
j2v7vj0v1225nzm	19728146	14702883	Orginalversion	r937wmm3354g053	14702883	19728146	Digitaliserad version
l4xdbsvx47r530r	22488268	9481103	Originalversion:	fxqp4w9r20s0t5d	9481103	22488268	Digitaliserad version:
3mfv0rmf0qrk8x6	21798193	2440936	Originalversion:	6ph56xnj2lqggdx	2440936	21798193	Digitaliserad version:
5phlwbrh2g50fmj	13576755	614854	Originalversion	s93pjw942dcx7m1	614854	13576755	Digitaliserad version
8sl28zpl220f6h5	22690008	17756273	Orginalversion:	fzr1bdxr2p81tnq	17756273	22690008	Digitaliserad version:
r936dfn30sj1734	13482513	8464902	Originalversion	2kc9hwtd0brds11	8464902	13482513	Digitaliserad version
9tm30zbm538t4x1	22446649	14950966	Orginalversion:	6qjpm8pj1dv50p6	14950966	22446649	Digitaliserad version:
9tms02tm3tktc2w	15158899	507542	Originalversion	q71mbt0219hl7xd	507542	15158899	Digitaliserad version
bvn4b14n13ws1tq	22690340	17865026	Orginalversion:	j2v4kjvv547w9st	17865026	22690340	Digitaliserad version:
cwp5c2cp0gfx466	22690521	17931588	Orginalversion:	8slvdpkl1mt0tlk	17931588	22690521	Digitaliserad version:
k3wc88kw4w4bk40	22447527	15871966	Orginalversion:	6qjqrc1j3b9qkjx	15871966	22447527	Digitaliserad version:
q82fjfh25h4f9p3	20098292	3268233	Originalversion :	r82rs4g34fj5j5q	3268233	20098292	Digitaliserad version:
xg8qxml822c4105	22690208	17795527	Orginalversion:	wf7hv917530w788	17795527	22690208	Digitaliserad version:
3mfsjl4f4lsnq84	19796143	2408901	Originalversion	cvnbbw7p5nt7k2c	2408901	19796143	Digitaliserad version
h1t8d61t3p745kf	21799105	17850443	Originalversion:	fzr1gvkr384fgk4	17850443	21799105	Digitaliserad version:
h1t900pt310kk0t	22280305	8222502	Originalversion:	2kc86xhd0049zgv	8222502	22280305	Digitaliserad version:
k3w8c8nw1tl4vts	20098617	2165609	Originalversion :	m4xl955z540cwf8	2165609	20098617	Digitaliserad version:
l4xch7gx1b67mpv	21797608	386201	Originalversion:	1jbxhngc3n3vtd6	386201	21797608	Digitaliserad version:
zh9rznc9183lc06	22689969	17855347	Orginalversion:	wf7hxjh749nf8qj	17855347	22689969	Digitaliserad version:
4nghvr9g0g514fp	11942864	11942858	Originalversion:	xg89nk3817bx0bh	11942858	11942864	Digitaliserad version:
p71hdd810c8ktsv	22447111	16915775	Orginalversion:	tc5dpng555k7mxl	16915775	22447111	Digitaliserad version:
0jbdqbfb29n6946	12744100	1206027	Orginalversion:	k2vh1kww0t7zd0j	1206027	12744100	Digitaliserad version:
5phzvtqh333st2j	22446225	17505896	Orginalversion:	j2v446tv00wnz3b	17505896	22446225	Digitaliserad version:
k3wck8hw3h3bmns	22690467	17869049	Orginalversion:	m5z7nrfz1wjl5sq	17869049	22690467	Digitaliserad version:
g0s54tbs413nwp7	19981404	2672525	Originalversion	tb4s34m523356ct	2672525	19981404	Digitaliserad version
q82ff4r23rwcltc	20009432	8243628	Originalversion:	8rkgfw5l59rbxdl	8243628	20009432	Digitaliserad version:
0jbs0pnb1rk0rhx	22690210	17801318	Orginalversion:	xg8jwkh80d4xbk9	17801318	22690210	Digitaliserad version:
h1t65vbt3c2bfvz	19981375	2514326	Originalversion	j1thmzjv5cs8jq5	2514326	19981375	Digitaliserad version
n60c0nd05n8ng6d	19728360	10242933	Orginalversion	r822dg431bmt553	10242933	19728360	Digitaliserad version
7rksnggk3l3cdss	16576127	1595771	Originalversion	1jbz0gfc46lgnr8	1595771	16576127	Digitaliserad version
vd6kl8262555zvl	20036586	2794336	Originalversion:	6ph6m0bj38ps40l	2794336	20036586	Digitaliserad version:
2ldtzrxd5fs04xm	21799392	17364449	Originalversion:	m5z722rz4phgt28	17364449	21799392	Digitaliserad version:
9tmn5glm067x2kr	12065389	12065388	Originalversion:	8slm4fkl2w1jrjh	12065388	12065389	Digitaliserad version:
m5zfm9lz486f1m3	22689599	17564086	Orginalversion:	6qjsv15j0r6n9s0	17564086	22689599	Digitaliserad version:
wf7plkl72kg4h46	22446337	17419064	Orginalversion:	4ngqmlzg50mz8zj	17419064	22446337	Digitaliserad version:
4ngsn0lg4bhd021	19076534	8375447	Originalversion	7qjgkrlk36ck2mj	8375447	19076534	Digitaliserad version
k3w89qbw2wn0h3c	20056917	1622431	Originalversion:	p60mp3q14c2cs2z	1622431	20056917	Digitaliserad version:
k3wck78w5mzj8b4	22689357	17547311	Orginalversion:	1kcmn8cc02wbw33	17547311	22689357	Digitaliserad version:
tc5mtv555fmcrks	22698905	8222185	Originalversion:	h0spmbkt1v859j1	8222185	22698905	Digitaliserad version:
xg8j68x84q9lh2j	18036608	15761554	Originalversion:	sb4b7vz43b8hpt4	15761554	18036608	Digitaliserad version:
zh9btpz93sspjkq	12053409	12053408	Originalversion:	xg89snx84sgrnk4	12053408	12053409	Digitaliserad version:
zh9k793935t9r5k	18036729	17294795	Originalversion:	tc5f5pl51c5t3hf	17294795	18036729	Digitaliserad version:
7rk17xkk3nb1z8q	22689917	17636296	Orginalversion:	6qjszpdj5443vn6	17636296	22689917	Digitaliserad version:
8slpx7gl32c0fnc	13517898	603895	Originalversion	h0sd75st0fp3c3q	603895	13517898	Digitaliserad version
bvn4b13n1qnzdfh	22690310	17829005	Orginalversion:	tc5fth554n54mg5	17829005	22690310	Digitaliserad version:
k3w658xw4jx6drh	18315957	1034627	Originalversion	7qj4hv4k2xnlhn6	1034627	18315957	Digitaliserad version
vd6nvkr63nrrxrm	22690416	17964660	Orginalversion:	n608tbq00tkg1vq	17964660	22690416	Digitaliserad version:
wf7pwlg74srh4bx	22690117	17771350	Orginalversion:	0jblxh8b18wmhd0	17771350	22690117	Digitaliserad version:
xg8qxmz82n6wzvr	22690538	18039808	Orginalversion:	l4x6v24x3l98j04	18039808	22690538	Digitaliserad version:
4ngx4khg3sq0tfx	22682744	3151657	Originalversion	wd6wrx270zz2n5f	3151657	22682744	Digitaliserad version
7rk17zwk2dhh8fr	22691117	18042216	Orginalversion:	vd6g4d3607fgghw	18042216	22691117	Digitaliserad version:
8slqsjnl355lpww	14227278	212524	Originalversion:	s93n10843bls4kc	212524	14227278	Digitaliserad version:
dxqr9rbq0bt4xml	12070462	12070461	Originalversion:	cwpq8q9p3g22dvb	12070461	12070462	Digitaliserad version:
fzrv239r1bf4b31	13482503	1611267	Originalversion	k2vhjk5w2r2gcxt	1611267	13482503	Digitaliserad version
n601j9r00p4hpr8	12050790	12050746	Originalversion:	6qjk2t7j1hv1wsv	12050746	12050790	Digitaliserad version:
n609s1l056bpdhn	18739440	2535601	Originalversion	p60nsxc1307j246	2535601	18739440	Digitaliserad version
r93c020321fmjtd	18035913	11236411	Originalversion:	p711k5x12nwc7qm	11236411	18035913	Digitaliserad version:
xg8qmlj8404qv27	22446248	17448436	Orginalversion:	6qjsqrnj1dtxl4g	17448436	22446248	Digitaliserad version:
zh9rnn792cf7v4c	22447749	17597862	Orginalversion:	2ldnr5kd0vq47qn	17597862	22447749	Digitaliserad version:
1kcdxdxc5kmvlpn	12070421	12070420	Originalversion:	0jbcwcwb32clx60	12070420	12070421	Digitaliserad version:
cwpzlndp50h6j1l	18035751	10965170	Originalversion:	bvnnvr5n1k3v1tr	10965170	18035751	Digitaliserad version:
