hubTitle	entity
Tipiṭaka. Suttapiṭaka. Khuddakanikāya. Suttanipāta	Sutta-Nipâta
Bibeln	Bibeln · 1670 · ger
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna.] · Lindgren. · 1854 · swe
Den svenska psalmboken	Psalmboken 1802 Sthlm ordenstr.
Bibeln	Bibeln · 1788 · eng
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna.] · Aleppokodexen · heb
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · Gordon. · 1927 · eng
Avesta. Yasna. Urval	Avesta. · [Yasna 57]
Koranen	Koranen. Rumänska
Den svenska psalmboken	Psalmboken 1748 Sthlm Schneidler.
Bibeln	Bibeln. · 1854 · swe
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet. Hunde]
Bibeln. Romarbrevet	Bibeln. · [Romarbrevet.] · Ingman. · 1861 · fin
Bibeln	Bibeln. · 1703. · 1818 Rumstedt. · swe
Bibeln. Moseboken 1	Bibeln. · [Moseboken 1.] · Svenska (Ångermanländska)
Imitatio Christi. Urval	Imitatio Christi. · Selections. · eng
Kalīlah wa-Dimnah	Kalila wa-Dimna. Engelska
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Tyndale. · 1938 · eng
Bibeln. Moseboken 1	Bibeln. · [Moseboken 1.] · ara
Bibeln. Lukasevangeliet	Bibeln. · [Lukasevangeliet.] · swe
Bibeln. Uppenbarelseboken	Bibeln. · [Uppenbarelseboken.] · Giertz-Asunta · fin
Bibeln	Bibeln. · 1703. · 1843 Rumstedt. · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Message. · 2015 · swe
Bibeln. Höga visan	Bibeln. · [Höga Visan.] · Falk. · 1990. · Engelska & Hebreiska.
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet. Mordvinska]
Den svenska psalmboken	Psalmboken, 1905 Stockholm Herzog
Igorkvädet	Igorkvädet · slv
Upanishaderna	Upanishaderna. · [Avyaktopanişad.] · eng
Den svenska psalmboken	Den svenska psalmboken. · 1986 · fin
Bibeln. Moseboken 5	Bibeln. · [Moseboken 5.] · arc
Catonis disticha	Catonis disticha. · dum
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Editio critica maior. · 1997 · Grekiska.
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Price.] · wel
Bibeln. Matteusevangeliet. Urval	Bible. · [N.T., Matthew., Authorised.] · Selections. · eng
Bibeln. Psaltaren	Bibeln. · [Psaltaren]
Bibeln. Evangelierna. Urval	Bible. · [N.T., Gospels.] · Selections. · Authorized. · 2001. · eng
Bibeln. Samuelsböckerna. Urval	Bible. · [O.T., Samuel.] · Selections. · Polyglot.
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet.] · 1946 · lav
Bibeln. Psaltaren	Bibeln. · [Psaltaren] · 1825 · Tyska & hebreiska.
Bhagavadgītā	Bhagavadgītā. · 1958 · Sanskrit & Tyska.
Bibeln. Domarboken	Bibeln. · [Domarboken. Engelska]
Bhagavadgītā	Bhagavadgītā. · 1949 · Sanskrit & Engelska.
Bibeln. Amos	Bibeln. · [Amos.] · 1942 · heb
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1825 · est
Bibeln. Uppenbarelseboken	Bibeln. · [Uppenbarelseboken.] · Schaik. · 1976 · dut
Bibeln. Lukasevangeliet	Bibeln. · [Lukasevangeliet.] · Arabiska (Marockansk)
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · ger
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1728 · lat
Bibeln	Bibel. · Luther. · 2017 · ger
Bibeln. Psaltaren. Urval	Bibeln. · [Psaltaren. Svenska.] · Urval
Bibeln	Bibeln. · 1853. · lit
Bibeln. Moseboken 1. Urval	Bible. · [O.T., Genesis.] · Selections. · lat
Bibeln	Bibeln. · 1735 · lat
Bibeln. Lukasevangeliet	Bibeln. · [Lukasevangeliet.] · 1917. · 1924 · swe
Bibeln	Bibeln. · Luther. · 1715 · ger
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Vulgate.] · lat
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1818 Rumstedt. · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1830 · lav
Kalīlah wa-Dimnah	Kalīla wa-Dimna. Urdu
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1864 · Provövers. · swe
Pāñcarātra	Pāñcarātra. · ger
Mahābhārata. Bhīṣmaparva	Mahābhārata. · [Bhīṣmaparva] · English & Sanskrit.
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet.] · tig
Battle of Maldon	Battle of Maldon
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet. Angas]
Bibeln	Bibeln. · 1550. · dan
Bibeln	Bibeln. · Ostervald. · 1840 · fre
Bibeln. Jesaja. Urval	Bibeln. · [Jesaja, 40-55.] · McKenzie · eng
Bibeln	Bibeln. · nor
Den svenska psalmboken	Psalmboken 1785 Jönköping.
Psalmböcker	Psalmboken · dan
Tristan	Tristan. · fre
Bibeln. Judasbrevet	Bibeln. · [Judasbrevet.] · Polyglott
Bibeln. Moseboken 1	Bibeln. · [Moseboken 1.] · nor
Bibeln	Bibeln. · 1900 · mul
Mort le Roi Artu	Mort le roi Artu. · Franska & fornfranska
Bibeln	Bibeln. · Luther. · 1913 · ger
Bibeln	Bibeln. · Authorized. · 1997 · eng
Bibeln. Jeremia	Bible. · [Jeremiah, XXXVII-LII.] · Lundbom. · 2004. · eng
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1816 Rumstedt. · swe
Florent et Octavien	Florent et Octavien
Kalevala	Kalevala. Engelska
Bibeln	Bibeln. · ice
Upanishaderna. Śvetāśvataropaniṣad	Upanishaderna. · [Śvetāśvatarupaniṣad.] · Tyska & Sanskrit
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Lund. · 1902 · Binisaya.
Bibeln	Bibeln. · 1731 · may
testposter	<anonym uniform titel>
Færeyinga saga	Færeyinga saga. · fao
Den svenska psalmboken	Psalmboken 1699 Göteborg
Bibeln. Psaltaren. Urval	Bible. · [O.T., Psalms., Segar.] · Selections. · eng
Midrash rabbah	Midrash rabba. · eng
Tripiṭaka. Sūtrapiṭaka. Saddharmapuṇḍarīkasūtra	Tripiṭaka. · [Sūtrapiṭaka., Saddharmapuṇḍarīkasūtra., Avalokiteśvarasamantamukhaparivarta.] · Chinese & Japanese.
Bibeln. Romarbrevet	Bibeln. · [Romarbrevet.] · fre
Koranen. Urval	Koranen. Svenska. · Urval
Bibeln	Bibeln. · Luther. · 1604 · ger
Physiologus	Physiologus. · ger
Bibeln. Evangelierna	Bible. · [N.T., Gospels.] · eng
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1730 · Grekiska.
Bibeln. Markusevangeliet	Bible. · [Mark.] · 1953. · Huastec.
Bibeln. Moseboken 1	Bibeln. · [Moseboken 1.] · 1917-Bibel 2000 · swe
Den svenska psalmboken	Psalmboken 1701 Lund.
Koranen	Koranen. · Swahili & Arabiska
Bibeln. Nya Testamentet. Urval	Bibeln. · [Nya Testamentet.] · Urval · Murle.
Bibeln	Bibeln. · New English. · 1970 · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Hebreiska & Engelska
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1851 · Grekiska.
Faust	Faust. · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Karimjong
Bibeln. Uppenbarelseboken. Urval	Bible. · [N.T., Revelation.] · Selections. · eng
Bibeln. Evangelierna	Bible. · [Gospels.] · 1989. · Greek.
Den svenska psalmboken	Psalmboken 1814 Halmstad.
Tipiṭaka. Suttapiṭaka. Khuddakanikāya. Suttanipāta	Tipiṭaka. · [Suttapiṭaka., Khuddakanikāya., Suttanipāta.] · sin
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1830 · swe
Gautreks saga	Gautreks saga. · swe
Faust	Historia von Doctor Johann Fausten. · eng
Koranen	Qurʼan. · lat
Bibeln. Jeremia	Bibeln. · [Jeremia.] · nor
Færeyinga saga	Faereyinga saga. · eng
Bibeln. Evangelierna	Bible. · [Gospels.] · Revised standard. · 1972. · eng
Bibeln	Bibeln. · Gezelius. · 1713 Merckell. · swe
Bibeln. Matteusevangeliet	Bible. · [Matthew.] · Cowan. · 1962. · Tzotzil.
Karlamagnús saga	Karlamagnús saga. · eng
Mishnah. Zeraʻim	Mishna. · [Zera'im. Engelska & Hebreiska]
Dödahavsrullarna. Urval	Dead Sea scrolls. · Selections. · Polyglot.
Gilgamesh	Gilgamesh. · eng
Bibeln. Höga visan	Bibeln. · [Höga visan. Danska]
Altsächsische Genesis	Genesis forntysk dikt fr. 1000-t.
Rāmāyana	Rāmāyana. · ind
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1631. · eng
Bibeln	Bible. · Morgan. · 1588. · wel
Henoksboken 1	Henoksboken 1. · Grekiska & Tyska
Bibeln. Nya Testamentet	Bible. · [N.T.] · Tyndale. · 1534. · eng
Bibeln. Predikaren	Bibeln. · [Predikaren.] · Heyman. · 1961 · swe
Bibeln. Urval	Bibeln. · Urval. · 1771 · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1609 · Grekiska.
Marzubān-nāmah	Marzubān-nāmah · per
Bibeln. Ester	Bibeln. · [Ester.] · 1665 · lat
Den svenska psalmboken	Psalmboken 1793 Gbg.
Zohar	Zohar. · 1984. · ger
Puranas. Skandapurāṇa	Purāṇa. · [Skandapurāṇa.] · eng
Bibeln	Bibeln. Tyska
Bibeln. Ester	Bibeln. · [Ester. Arameiska]
Bibeln. Gamla Testamentet	Testamentum vetus <dt.>
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1708 · pol
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1646 · dan
Den svenska psalmboken	Psalmboken 1796 Sthlm Lange.
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Johnston.] · Polyglot.
Dödahavsrullarna	Bibeln. · [Gamla Testamentet.] · Dödahavsrullarna. · eng
Bibeln. Paulus-breven. Urval	Bibeln. · [Paulus-breven.] · Urval. · 1894 · ara
Mort le Roi Artu	Mort le roi Artu. · dan
Bibeln	Bibeln. · 1852 · fin
Bibeln. Thessalonikerbrevet 2	Bibeln. · [Thessalonikerbrevet 2., Authorized.] · eng
Bibeln. Psaltaren	Bibeln. · [Psaltaren. Polska] · 1594.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Normaluppl. · 1909 · swe
Bibeln. Psaltaren	Bible. · [Psaltaren.] · 1742. · fre
Corpus juris civilis	Corpus juris civilis. · [Institutiones. Engelska & latin]
Egils saga Skallagrímssonar	Egils saga Skallagrímssonar. · spa
Bibeln. Psaltaren	Bibeln. · [Psaltaren. Mbundu]
Bibeln. Jesaja. Urval	Bibeln. · [Jesaja., 5.] · Tham · swe
Bibeln	Bibeln. · 1973 · Revised standard. · eng
Bibeln	Bibeln. · 1901 · swe
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Buchanan.] · English and Latin.
Midrash rabbah	Midraš rabba. · [Moseboken 1. Engelska]
Bibeln. Samuelsböckerna	Bibeln. · [Samuelsböckerna.] · cop
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · Bible d'Alexandrie · fre
Bibeln. Nya Testamentet. Urval	Bibeln. · [Nya Testamentet.] · Urval · Grekiska
Den svenska psalmboken	Psalmboken 1739 Sthlm Schneider.
Bibeln. Breven	Bibeln. · [Breven.] · lav
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1917. · 1993 · swe
Haggadah	Haggādāh
Tusen och en natt	Tusen och en natt · swe
Bibeln	Bibeln. · 1776 · fin
Bibeln. Breven	Bible. · [N.T., Epistles., Authorised.] · eng
Bibeln	Bibeln. · Luther. · 1690 · ger
Bibeln. Psaltaren. Urval	Bibeln. · [Psaltaren.] · Urval. · heb
Konungs skuggsjá	Konungs skuggsjá. · nor
Bibeln. Jeremia	Bibeln. · [Jeremia. Tyska]
Bibeln	Bibeln. Armeniska
Bibeln. Psaltaren	Bibeln. · [Psaltaren] · 1669 · dut
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1703. · 1816 Rumstedt. · swe
Bibeln	Bibeln. · 1865 · eng
Bibeln. Moseböckerna	Bible. · [Pentateuch.] · 198- · heb
Den svenska psalmboken	Psalmboken 1810 Nyköping.
Tipiṭaka. Abhidhammapiṭaka	Tipiṭaka. · [Abhidhammapiṭaka.] · Pali & Thai
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1841 · Hindi (Hindustani).
Bibeln. Lukasevangeliet	Bibeln. · [Lukasevangeliet.] · nog
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1813 Rumstedt. · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1616 · lat
Esra 4	Esra 4. Arabiska
Bibeln. Apostlagärningarna	Bibeln. · [Apostlagärningarna. Latin]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 2012 · ara
Bibeln. Ester	Bibeln. · [Ester.] · Targum rishon. · 1983 · arc
Koranen	Koran. · English & Arabic.
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna.] · Hebreiska & Jiddisch
Bibeln	Bibeln. · 1863 · swe
Bibeln. Evangelierna	Bibeln. · [Evangelierna.] · Syriska
Tusen och en natt. Urval	Tusen och en natt. Svenska. · Urval
Bibeln	Bibeln. · 1703. · 1744 Salvius. · swe
Tomasevangeliet	Tomasevangeliet. Koptiska & Engelska
Psalmböcker	Psalmboken 1610 Lübeck
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1945 · lav
Talmud. Urval	Talmud. · Urval. · ger
Bibeln. Daniel. Urval	Bibeln. · [Daniel.] · Urval. · swe
Bibeln	Bibeln. Franska. Ostervald
Bhagavadgītā	Bhagavadgītā. · Prabhavananda-Isherwood. · 1944 · eng
Bibeln. Evangelierna	Bibeln. · [Evangelierna. Grekiska]
Man'yōshū	Manʾyōshū. · 880-01
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet.] · Syrjänska
Bibeln	Bibeln. · 1896 · swe
Bibeln. Job	Bibeln. · [Job.] · Tingstadius. · 1812 · swe
Bibeln	Bibeln. · Diodati. · 1607 · ita
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Authorized. · 1691. · eng
Puranas. Brahmāṇḍapurāṇa	Puranas. · [Brahmāṇḍapurāṇa.] · eng
Homeriska hymnerna	Homeriska hymnerna. · Urval · ger
Bibeln	Bibeln. · Geneva. · 1598. · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1541. · 1621 · swe
Bibeln	Bibeln. · New American. · 1971 · eng
Aisopos fabler	Aesop's fables. · eng
Den svenska psalmboken	Psalmboken 1819 Sthlm Lindh.
Psalmböcker	Psalmboken 1663 Stockholm
Bibeln. Paulus-breven	Bibeln. · [N.T.., Paulus-breven.] · Syriska.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1625 · spa
Koranen	Koranen. Latin & Arabiska
Pāñcarātra	Pañcatantra. tyska
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1815 · est
Flateyjarbók	Flateyjarbók. · 1860-1868
Puranas. Bhāgavatapurāṇa	Purāṇa. Bhāgavatapurāṇa
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna. Arameiska & Spanska]
Bibeln	Bibeln. · 1887 · Luther. · ger
Bibeln	Bibeln. · Authorized. · 1866 · eng
Bibeln. Hebreerbrevet	Bibeln. · [Hebréerbrevet.] · Strathmann · ger
Bibeln	Bible. · Standard. · 2001. · eng
Upanishaderna. Vāstusūtropaniṣad	Upanishaderna. · [Vāstusūtra.] · Engelska & Sanskrit
Bibeln	Bibeln. · Luther. · 1653 · ger
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna.] · Hebreiska & Franska
Lazarillo de Tormes	Lazarillo de Tormes. · 1653. · eng
Koranen	Koranen. Turkiska
Bibeln. Höga visan	Bibeln. · [Höga Visan.] · 1877 · ger
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1696. · Authorized. · eng
Rāmāyana	Ramayana. · fre
Bibeln	Bibeln. · Luther. · 1796 · ger
Bibeln	Bibeln. · Tremellius. · 1648. · lat
Bhagavadgītā	Bhagavadgita. · eng
Sefer Yeẓirah	Sefer Yezirah. Tyska & Hebreiska
Reinaert	Reinaert. · Urval
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet.] · 1924 · 1917. · swe
Den svenska psalmboken	Psalmboken 1782 Sthlm Lange.
Den svenska psalmboken	Psalmboken 1789 Örebro.
Tusen och en natt. Urval	Tuhat ja yksi yötä. · Valikoima.
Puranas. Viṣṇudharmottarapurāṇa	Purāṇa · [Viṣṇupurāṇam]
Bibeln	Bibeln. · Taverner. · 1539. · eng
Bibeln. Romarbrevet	Bibeln. · [Romarbrevet.] · 1917. · 1934 · swe
Igorkvädet	Igorkvädet. · ukr
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · 1888 · Hebreiska & Jiddisch.
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet.] · NT 81 · swe
Jaina Āgama.	Jaina Āgama. · [Aṅga. · Ācārāṅga. Hindi & Prakrit]
Puranas. Varāhapurāṇa	Purāṇa. · [Varāha purāṇa. Engelska]
Bibeln. Lukasevangeliet	Bibeln · [Lukasevangeliet.] · Slovakiska & Engelska
Bhagavadgītā	Bhagavadgītā. · 2004 · Sanskrit & Svenska.
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1712 · heb
Kalevala	Kalevala (Valikoima)
Bibeln. Moseboken 1	Bibeln. · [Moseboken 1. Arameiska]
Bibeln. Lukasevangeliet	Bibeln. · [Lukasevangeliet. Kroatiska]
Gilgamesh	Gilgamesh. Engelska
Bibeln. Jesaja	Bibeln. · [Jesaja., Svenska.] · Lindgren
Jaina Āgama. Aṅga. Ācārāṅga	Jaina Āgama. · [Aṅga., Ācārāṅga. Hindi & Prakrit]
Bibeln. Nya Testamentet	Bible. · [N.T.] · Prospectus. · Caddick. · heb
Bibeln. Psaltaren	Bibeln · [Psaltaren] · 1730
Mahābhārata. Sauptikaparvan	Mahābhārata. · [Sauptikaparva.]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1945 · est
Konungs skuggsjá	Konungs skuggsjá. · Urval
Bibeln	Bibeln · heb
Den svenska psalmboken	Psalmboken 1783 Gbg.
Bibeln. Thessalonikerbreven	Bible. · [N.T., Thessalonians.] · eng
Tusen och en natt	Tusen och en natt. · vie
Batrachomyomachia	Batrachomyomachia. · (Piper) · ger
Mishnah. Zeraʻim	Misna. · [Zera'im.] · lat
Bibeln	Bibeln. · 1982 · ger
Bibeln. Job	Bibeln. · [Job.] · Fenton. · 1898 · eng
Bibeln	Bibeln · 1680 · lat
Bibeln. Historiska böckerna	Bible. · [O.T., Historical books., Coptic (Sahidic)] · 
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet.] · fre
Salomos vishet	Salomos vishet
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · 1879 · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1703. · 1719 Werner. · swe
Dödsboken	Dödsboken. Holländska
Bibeln	Bibeln. · Syriska.
Bibeln. Mackabeerboken 2	Bibeln. · [Apokryferna., Mackabéerboken 2. Holländska]
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Cecil.] · eng
Psalmböcker	Psalmboken 1659 Göteborg
Mishnah	Mishna · Tyska & hebreiska
Bibeln. Psaltaren	Bible. · [O.T., Psalms.] · Sternhold-Hopkins. · 1644. · eng
Bibeln	Bibeln · 1642 · eng
Upanishaderna. Urval	Upanishaderna. · Urval · Bengali & Sanskrit.
Bibeln. Moseboken 3	Bibeln. · [Moseboken 3.] · heb
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet] · gle
Bibeln	Bibeln. · 1825 · fre
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Authorized. · 1647. · eng
Gunnlaugs saga ormstungu	Gunnlaugs saga ormstungu · nor
Brandaen	Brandaen
Bibeln. Psaltaren	Bibeln. · [Psaltaren. Danska]
Eyrbyggja saga	Eyrbyggja saga. · Latin & Isländska
Mishnah. Yoma	Mishna. · [Yoma]
Upanishaderna	Upanishaderna. · Tyska & Sanskrit
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1878 · Grekiska.
Esra 4	Esra 4. · swe
Bibeln	Bibeln. · Luther. · 1641 · ger
Imitatio Christi	Imitatio Christi.
Bibeln. Apokryferna	Bibeln. · [Apokryferna.] · 1691 · lat
Bibeln. Apostlagärningarna	Bibeln. · [Apostlagärningarna.] · Latin & Grekiska
Psalmböcker	Psalmboken 1665 Stockholm
Tipiṭaka. Suttapiṭaka. Dīghanikāya	Dīghanikāya
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Luther · 1690 · ger
Bibeln. Ester	Esters bok
Den svenska psalmboken	Psalmboken 1789 Sthlm ordenstr.
Bibeln. Moseboken 5	Bible. · [O.T., Deuteronomy.] · eng
Catonis disticha	Catonis disticha. · Grekiska & Latin
Tipiṭaka. Suttapiṭaka. Khuddakanikāya. Jātaka	Tipiṭaka. · [Suttantapiṭaka Khuddakanikāya Jātaka.] · Deens.
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna.] · Alter. · 2004 · eng
Bibeln. Daniel	Bibeln. · [Daniel.] · 1882 · Arameiska & Hebreiska.
Bibeln	Bibeln. · 1770 · ger
Jaina Āgama. Upāṅga. Rāyapaseṇīya	Jaina Āgama · [Upāṅga, Rāyapaseṇīya]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet] · 1981 · swe
Den svenska psalmboken	Psalmboken 1818 Stockholm
Koranen	Koranen. · rus
Bibeln. Predikaren	Bibeln. · [Predikaren.] · gez
Den svenska psalmboken	Svenska psalmboken. · 1937
Bibeln	Bibeln. · Living Bible-New Living Translation. · 2009 · swe
Bibeln	Bibeln. · 1862 · swe
Catonis disticha	Catonis disticha.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1718 · ger
Örvar-Odds saga	Örvar-Odds saga. · 1888
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet] · Polyglott.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Provövers. · 1907 · swe
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna. Arameiska]
Koranen	Koranen. · ara
Batrachomyomachia	Batrachomyomachia. · Tyska & grekiska
Den svenska psalmboken	Psalmboken 1751 Sthlm Grefing.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Authorized. · 1640. · eng
Tusen och en natt	Tusen och en natt. Danska
Bibeln. Moseboken 3	Bibeln. · [Moseboken 3.] · Latin & Tyska
Bibeln. Moseböckerna	Bibeln. · [Moseböckerna.] · 9fs
Mahābhārata. Droṇaparva	Mahābhārata. · [Droṇaparvan.] · English & Sanskrit.
Bibeln. Moseböckerna. Urval	Bibeln. · [Moseböckerna.] · Urval · heb
Gunnlaugs saga ormstungu	Gunnlaugs saga ormstungu. · Engelska & fornisländska
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1584 · Polyglott.
Bibeln. Ester	Bibeln. · [Ester.] · 1974 · eng
Bibeln. Obadja	Bibeln. · [Obadja.] · Raabe · eng
Morkinskinna	Morkinskinna.
Pesikta de-Rav Kahana	Pesikta de-Rav Kahana · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Bishops'. · 1570. · eng
Bibeln. Moseboken 1. Urval	Bible. · [O.T., Genesis I-II., Authorised.] · eng
Bibeln. Samuelsböckerna	Bibeln. · [Samuelsböckerna. Hebreiska]
Pyrmidtexterna	Pyramidtexterna. · eng
Bibeln. Markusevangeliet	Bible. · [Mark. Somali.] · 1915.
Bibeln	Bible. · [Authorised.] · Prospectus. · eng
Bibeln	Bibeln. · Authorized. · 1614. · eng
Bibeln. Lukasevangeliet	Bibeln. · [Lukasevangeliet.] · Tabasaranska
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet. Franska & Grekiska]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1903 · Samiska.
Bibeln	Bibeln. · New international. · 1994 · eng
Den svenska psalmboken	Psalmboken 1705 Sthlm Enaeus.
Krákumál	Krákumál. · Latin & Engelska
Bibeln. Nya Testamentet	Bible. · [N.T.] · 1529. · dan
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · smi
Barlaam et Josaphat	Barlaam et Joasaph. · lat
Den svenska psalmboken	Psalmboken 1828 Sthlm Elmén.
Bibeln. Historiska böckerna	Bible. · [O.T., Historical Books., Wells.] · eng
Bibeln. Psaltaren. Urval	Bibeln. · [Psaltaren.] · Urval. · 1520 · Polyglott.
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet.] · 1890 · swe
Bibeln. Ester	Bibeln. · [Ester.] · ger
Bibeln	Bibeln. · 1885 · Authorized. · eng
Bibeln	Bibeln. · 1568 · Latin & Franska.
Bibeln	Bibeln. · 1934 · chi
Haggadah	Haggada. · 1971. · eng
Bibeln	Bibeln. · 1828 · spa
Shi jing. Urval	Shijing. · urval
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1703. · 1729 Schneider. · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1994 · Grekiska & Engelska.
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet. Luo]
Bibeln	Bibeln · 1660 · pol
Tripiṭaka. Sūtrapiṭaka. Mahāparinirvāṇasūtra	Tripiṭaka. · [Sūtrapiṭaka., Mahāparinirvāṇasūtra]
Bibeln	Bibeln. · 1703. · 1812 Rumstedt 1. · swe
Bibeln. Moseböckerna	Bible. · [O.T., Pentateuch.] · por
